column_name,column_type,column_description,sample_value,ref_key
crash_location_pedestrian,TEXT,,"[""Unknown/Insufficient Information""]",
crash_type_pedestrian_name,TEXT,,"[""Other – Unknown Location""]",
crash_type_bicycle,NUMBER,,[0],
crash_group_pedestrian_name,TEXT,,"[""Other/Unknown – Insufficient Details""]",
vehicle_number,NUMBER,,[0],
pedestrian_scenario,TEXT,,"[""4b"", ""8""]",
age,NUMBER,,"[57, 13, 62]",
school_zone,TEXT,,"[""None Noted"", ""Unknown""]",
consecutive_number,NUMBER,,"[100096, 420499, 220712]",
bicyclist_position,TEXT,,"[""Not a Cyclist""]",
motorist_maneuver,TEXT,,"[""Straight Through"", ""Not Applicable"", ""Unknown Motorist Maneuver""]",
bicyclist_initial_direction_of_travel,TEXT,,"[""Not a Cyclist""]",
pedestrian_scenario_name,TEXT,,"[""MOTORIST TRAVELING STRAIGHT THROUGH – CRASH OCCURRED ON FAR SIDE OF\nINTERSECTION Pedestrian Outside Crosswalk Area, Traveled From Motorist’s Right."", ""Not Applicable""]",
pedestrian_position,TEXT,,"[""Other/Unknown""]",
crash_type_pedestrian,NUMBER,,[900],
marked_crosswalk_present,TEXT,,"[""Yes"", ""None Noted"", ""Unknown""]",
sidewalk_present,TEXT,,"[""Yes"", ""None Noted"", ""Unknown""]",
crash_location_bicycle,TEXT,,"[""Not a Cyclist""]",
person_type,NUMBER,,[5],
intersection_leg,TEXT,,"[""Farside"", ""Not Applicable"", ""Unknown""]",
crash_group_bicycle,NUMBER,,[0],
pedestrian_initial_direction_of_travel,TEXT,,"[""Westbound"", ""Southbound"", ""Not Applicable""]",
crash_group_bicycle_name,TEXT,,"[""Not a Cyclist""]",
sex,TEXT,,"[""Male"", ""Female""]",
person_number,NUMBER,,"[1, 2]",
motorist_initial_direction_of_travel,TEXT,,"[""Northbound"", ""Westbound"", ""Unknown Initial Direction of Travel""]",
state_number,NUMBER,,"[10, 42, 22]",
person_type_name,TEXT,,"[""Pedestrian""]",
crash_type_bicycle_name,TEXT,,"[""Not a Cyclist""]",
crash_group_pedestrian,NUMBER,,[990],
