column_name,column_type,column_description,sample_value,ref_key
number,FLOAT,,[44.0],
forename,TEXT,,"[""Lewis"", ""Kazuki"", ""Sébastien""]",
url,TEXT,,"[""http://en.wikipedia.org/wiki/Lewis_Hamilton"", ""http://en.wikipedia.org/wiki/Kazuki_Nakajima"", ""http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais""]",
code,TEXT,,"[""HAM"", ""NAK"", ""BOU""]",
full_name,TEXT,,"[""Lewis Hamilton"", ""Kazuki Nakajima"", ""Sébastien Bourdais""]",
driver_ref,TEXT,,"[""hamilton"", ""nakajima"", ""bourdais""]",
driver_id,NUMBER,,"[1, 6, 7]",
dob,TEXT,,"[""1985-01-07"", ""1985-01-11"", ""1979-02-28""]",
surname,TEXT,,"[""Hamilton"", ""Nakajima"", ""Bourdais""]",
nationality,TEXT,,"[""British"", ""Japanese"", ""French""]",
