column_name,column_type,column_description,sample_value,ref_key
created_datetime,TEXT,"Timestamp of creation, eg 2016-10-27T21:58:12.297090-05:00","[""2018-02-23T13:22:23.877785-06:00""]",
file_id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables. ,"[""cb7b9902-7dca-4cd3-a3df-1a2e02aa3b5c"", ""c8965607-ed7d-45a0-9bf4-4e71d143eaa7"", ""ef5486fa-acfe-43f9-ab47-6b99b74c5f4e""]",
downstream_analyses__workflow_type,TEXT,"Name of GDC workflow, eg VarScan2 Annotation (if applicable, NULL where no information is available)",[],
index_files__file_id,TEXT,BAM or VCF index file GDC file UUID,[],
archive__state,TEXT,Archive state,[],
index_files__file_name,TEXT,BAM or VCF index file name,[],
cases__project__disease_type,TEXT,Project Disease Type,"[""Uterine Carcinosarcoma""]",
archive__revision,NUMBER,Archive revision number,[],
downstream_analyses__workflow_link,TEXT,"Name of GDC workflow, eg VarScan2 Annotation (if applicable, NULL where no information is available)",[],
type,TEXT,"Description of the data, e.g. clinical_supplement, aligned_reads","[""slide_image""]",
analysis__workflow_link,TEXT,Link to GDC workflow on github,[],
cases__project__name,TEXT,Study name of the project,"[""Uterine Carcinosarcoma""]",
analysis__input_files__file_id,TEXT,GDC archive UUID,[],
analysis__workflow_type,TEXT,Workflow name eg  STAR 2-Pass  ,[],
cases__project__program__dbgap_accession_number,TEXT,DbGaP accession number for the program,"[""phs000178""]",
state,TEXT,File state -- either submitted or released,"[""submitted""]",
data_category,TEXT,"Category description of the underlying data, eg Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling  , etc","[""Biospecimen""]",
data_format,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""SVS""]",
cases__project__dbgap_accession_number,TEXT,DbGaP accession number for the project,[],
index_files__file_size,NUMBER,BAM  or VCF index file size,[],
acl,TEXT,"Access Control List -- if access is controlled, this field contains the dbGaP accession, eg phs000179","[""open""]",
associated_entities__entity_id,TEXT,Associated entity UUID,"[""9baf1086-26f3-44b8-b7fe-01942ecd2a55"", ""3b8a92bb-8e23-4686-9001-48f5eb10cb51"", ""a78bc54c-aaa2-471e-9503-0c60a1eac44d""]",
id,TEXT,GDC file identifier. This is a duplicate of file_gdc_id field found in some tables.,"[""cb7b9902-7dca-4cd3-a3df-1a2e02aa3b5c"", ""c8965607-ed7d-45a0-9bf4-4e71d143eaa7"", ""ef5486fa-acfe-43f9-ab47-6b99b74c5f4e""]",
archive__submitter_id,TEXT,"Original archive sumbitter name, eg nationwidechildrens.org_BRCA.bio.Level_1.56",[],
cases__project__program__name,TEXT,Program Name,"[""TCGA""]",
archive__archive_id,TEXT,GDC archive UUID,[],
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""Tissue Slide""]",
associated_entities__entity_type,TEXT,"Associated entity type, eg   aliquot   or   case  ","[""slide""]",
data_type,TEXT,"File format of the underlying data, eg BCR XML, BAM","[""Slide Image""]",
file_state,TEXT,File state -- either live or submitted,"[""submitted""]",
associated_entities__entity_submitter_id,TEXT,Submitter ID for associated entity(ies),"[""TCGA-NA-A4R1-01A-01-TSA"", ""TCGA-N6-A4VE-01A-01-TSA"", ""TCGA-N8-A4PP-01A-01-TS1""]",
updated_datetime,TEXT,"Timestamp of latest update, eg 2017-03-04T16:37:26.081298-06:00","[""2018-05-29T16:36:35.208205-05:00""]",
md5sum,TEXT,Md5sum for GDC data file,"[""e416d8d06aadc5fab2770ef43280fef2"", ""b0ae3d60369d0b4773c794be6610e93a"", ""b7873364a467ffb365a969112ceda7ba""]",
dbName,TEXT,"Referring to the default/main database at the GDC. In this table, this field is always current.","[""current""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
platform,TEXT,"Platform used to generate this data, eg  Illumina  , or  Affymetrix SNP 6.0 ",[],
cases__project__project_id,TEXT,Project ID,"[""TCGA-UCS""]",
submitter_id,TEXT,"This can be used to identify a corresponding entry in the submitter's records. The GDC requires that submitter_id be unique for each entity within a project: the tuple (combination) of [ project_id, submitter_id ] is a unique key.","[""TCGA-NA-A4R1-01A-01-TSA_slide_image"", ""TCGA-N6-A4VE-01A-01-TSA_slide_image"", ""TCGA-N8-A4PP-01A-01-TS1_slide_image""]",
downstream_analyses__output_files__file_id,TEXT,Semicolon-separated list of GDC file UUIDs,[],
associated_entities__case_id,TEXT,Associated Case ID,"[""98315e03-ffe8-449c-8f92-7fd2c0f20b79"", ""4f0124a6-4a5b-4e42-b9ff-d7de51d2148c"", ""ebb834c6-374e-4077-a4ce-c74a850be358""]",
cases__case_id,TEXT,Associated entity case UUID,"[""98315e03-ffe8-449c-8f92-7fd2c0f20b79"", ""4f0124a6-4a5b-4e42-b9ff-d7de51d2148c"", ""ebb834c6-374e-4077-a4ce-c74a850be358""]",
file_size,NUMBER,The size of the file measured in bytes,"[352220887, 183171123, 143070977]",
file_name,TEXT,Name of file at the GDC,"[""TCGA-NA-A4R1-01A-01-TSA.9BAF1086-26F3-44B8-B7FE-01942ECD2A55.svs"", ""TCGA-N6-A4VE-01A-01-TSA.3B8A92BB-8E23-4686-9001-48F5EB10CB51.svs"", ""TCGA-N8-A4PP-01A-01-TS1.A78BC54C-AAA2-471E-9503-0C60A1EAC44D.svs""]",
