column_name,column_type,column_description,sample_value,ref_key
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178","[""phs000178""]",
active_file_count,NUMBER,Total number of files for this case in the active (default) GDC archive,"[20, 21, 23]",
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc","[""TCGA-OV""]",
project_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000187",[],
case_barcode,TEXT,"Submitter identifier, eg HCC1954, TCGA-ZX-AA5X, etc","[""TCGA-13-0922"", ""TCGA-01-0628"", ""TCGA-01-0642""]",
case_gdc_id,TEXT,GDC unique identifier,"[""78821fb5-0669-42c7-b62b-b61d6b7d7ac6"", ""f88560c8-3475-47f2-9d48-4b8311bc1132"", ""55afc59f-36a7-4da9-9204-8f2e6fac2139""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
legacy_file_count,NUMBER,Total number of files for this case in the GDC legacy archive,"[9, 41, 11]",
project_disease_type,TEXT,"The type of disease studied by the project; e.g. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""Not Reported;Cystic, Mucinous and Serous Neoplasms""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Ovarian Serous Cystadenocarcinoma""]",
