column_name,column_type,column_description,sample_value,ref_key
case_gdc_id,TEXT,GDC unique identifier,"[""35818db5-87e9-4c42-9d4c-902bbfaa09ea"", ""066801c5-7723-473e-af4e-3e227d1a680c"", ""e2cf827c-f437-4759-8651-9317dd291fa5""]",
project_name,TEXT,Project Name; frequently the same as or similar to the project disease type eg   Acute Lymphoblastic Leukemia - Phase II   or   Breast Invasive Carcinoma   etc,"[""Foundation Medicine Adult Cancer Clinical Dataset (FM-AD)""]",
project_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000184","[""phs001179""]",
active_file_count,NUMBER,Total number of files for this case in the active (default) GDC archive,[5],
program_dbgap_accession_number,TEXT,"Program dbGaP accession number, eg phs000178",[],
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""FM-AD""]",
legacy_file_count,NUMBER,Total number of files for this case in the GDC legacy archive,[0],
project_disease_type,TEXT,"The type of disease studied by the project; eg. Sarcoma,  Breast Invasive Carcinoma,Acute Lymphoblastic Leukemia, etc","[""multi""]",
program_name,TEXT,"Program name, eg TCGA or TARGET","[""FM""]",
case_barcode,TEXT,"Submitter identifier, eg HCC1954, TCGA-ZX-AA5X, etc","[""AD2"", ""AD4"", ""AD5""]",
