column_name,column_type,column_description,sample_value,ref_key
CATEGORY_PARENT,TEXT,"High-level category of successor entity legal structure (e.g., Bank Holding Company)","[""Bank"", ""Branch""]",
CATEGORY_OFFSPRING,TEXT,"High-level category of successor entity legal structure (e.g., Branch, Bank)","[""Other Financial Institution""]",
NAME_OFFSPRING,TEXT,Name of offspring entity,"[""BCI FINANCIAL"", ""1135 WEST 7TH STREET LLC, A CALIFORNIA LIMITED LIABILITY COMPANY"", ""ROCKY FORK INVESTMENTS""]",
ID_RSSD_PARENT,NUMBER,Unique identifier for parent entity. Joinable to entities table,"[407506, 3835454, 3369007]",
RELATIONSHIP_TERMINATED,BOOLEAN,Indication if the relationship is still current,"[false, true]",
PERCENT_CONTROL_OF_OFFSPRING,NUMBER,Parent percentage of controlling interest in the offspring,"[100.0, 80.0]",
ACTIVE_OFFSPRING,BOOLEAN,Flag to indicate if offspring is active,"[true, false]",
PARENT_CONTROLS_OFFSPRING,BOOLEAN,Indication if the parent has direct control over the offspring,[true],
ID_RSSD_OFFSPRING,NUMBER,Unique identifier for offspring entity. Joinable to entities table,"[5858822, 5972876, 4125107]",
ACTIVE_PARENT,BOOLEAN,Flag to indicate if parent is active,"[true, false]",
NAME_PARENT,TEXT,Name of parent entity,"[""Ion Bank"", ""Royal Business Bank"", ""Benchmark Bank""]",
RELATIONSHIP_LEVEL,TEXT,Description of the type of relationship between the two entities,"[""Direct relationship""]",
