column_name,column_type,column_description,sample_value,ref_key
CITIZENSHIPS,ARRAY,Citizenships of the listed individual.,"[""[]""]",
SOURCE_INFORMATION_URL,TEXT,URL for the source.,"[""https://home.treasury.gov/policy-issues/financial-sanctions/specially-designated-nationals-and-blocked-persons-list-sdn-human-readable-lists""]",
ADDRESSES,ARRAY,The physical addresses associated with the entity.,"[""[\n  {\n    \""address\"": null,\n    \""city\"": null,\n    \""country\"": \""RU\"",\n    \""postal_code\"": null,\n    \""state\"": null\n  }\n]"", ""[\n  {\n    \""address\"": \""3 Han Krum St., Sredets Distr., Fl. 2\"",\n    \""city\"": \""Sofia\"",\n    \""country\"": \""BG\"",\n    \""postal_code\"": \""1000\"",\n    \""state\"": null\n  }\n]"", ""[\n  {\n    \""address\"": null,\n    \""city\"": null,\n    \""country\"": \""AM\"",\n    \""postal_code\"": null,\n    \""state\"": null\n  },\n  {\n    \""address\"": null,\n    \""city\"": null,\n    \""country\"": \""RU\"",\n    \""postal_code\"": null,\n    \""state\"": null\n  }\n]""]",
SOURCE,TEXT,"Name of the source that identified and monitors this company, entity, or person.","[""Specially Designated Nationals (SDN) - Treasury Department""]",
END_DATE,DATE,The date when the listing will no longer be valid.,[],
PROGRAMS,ARRAY,"Specific sanction or restriction program under which the individual, entity, or vessel is listed.","[""[\n  \""RUSSIA-EO14024\""\n]""]",
DATES_OF_BIRTH,ARRAY,"Birth dates of the listed individual(s), if available.","[""[\n  \""1957-09-04\""\n]"", ""[]"", ""[\n  \""1966-11-16\""\n]""]",
VESSEL_GROSS_TONNAGE,TEXT,A more modern measurement of a ship's size that is calculated based on the volume of all enclosed spaces of a ship.,[],
FEDERAL_REGISTER_NOTICE,TEXT,The Federal Register citation indicating the law or policy under which the entity is listed.,[],
EXPORT_RESTRICTED_ENTITY_TYPE,TEXT,"The type of entity that is listed (e.g., Vessel, Individual, Entity, Aircraft).","[""Individual"", ""Entity""]",
COMMENTS,TEXT,Associated comments from the organization on the entity.,"[""(Linked To: MUELLER, Markus Gerhard)"", ""(Linked To: MILUR ELECTRONICS LLC)""]",
EXPORT_RESTRICTED_ENTITY_NUMBER,NUMBER,Unique identifier for the entity.,"[36843, 40944, 38799]",
VESSEL_CALL_SIGN,TEXT,"The unique call sign assigned to a vessel for identification purposes, similar to a license plate number on a vehicle.",[],
ALT_NAMES,ARRAY,Any known alternate names for the entity.,"[""[]""]",
START_DATE,DATE,The date when the listing came into effect.,[],
GEO_ID_COUNTRY,TEXT,Unique geographic identifier for the country associated with the listing.,[],
SOURCE_LIST_URL,TEXT,URL for the source list or further information about the entry.,"[""https://sanctionslist.ofac.treas.gov/Home/SdnList""]",
NATIONALITIES,ARRAY,Nationality of the listed individual or entity's country of formation.,"[""[\n  \""RU\""\n]"", ""[]""]",
EXPORT_RESTRICTED_ENTITY_NAME,TEXT,"The name of the individual, group, vessel, or entity on the list (e.g., Khokhlova, Olga Nikolayevna).","[""Ordenov, Gennady Ivanovich"", ""Taerio International Ltd Eood"", ""Pavlyuk, Mikhail Ilyich""]",
VESSEL_GROSS_REGISTERED_TONNAGE,TEXT,"A measure of the overall internal volume of a vessel, with one gross registered tonnage unit representing 100 cubic feet of space.",[],
EXPORT_RESTRICTED_ENTITY_ID,TEXT,Unique identifier provided by the International Trade Administration (ITA) for the entity listed with a prefix associated with the source.,"[""SDN-36843"", ""SDN-40944"", ""SDN-38799""]",
EXPORT_RESTRICTED_ENTITY_TITLE,TEXT,"The title for an individual, group, vessel, or entity on the list (e.g., Member of the Federation Council of the Federal Assembly of the Russian Federation).","[""Member of the Federation Council of the Federal Assembly of the Russian Federation"", ""Member of the State Duma of the Federal Assembly of the Russian Federation""]",
IDS,ARRAY,"Associated IDs with an individual or group (e.g., passport details).","[""[\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""See Section 11 of Executive Order 14024.\"",\n    \""type\"": \""Secondary sanctions risk:\""\n  },\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""Male\"",\n    \""type\"": \""Gender\""\n  }\n]"", ""[\n  {\n    \""country\"": \""BG\"",\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""205265467\"",\n    \""type\"": \""Tax ID No.\""\n  },\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""See Section 11 of Executive Order 14024.\"",\n    \""type\"": \""Secondary sanctions risk:\""\n  },\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""05 Sep 2018\"",\n    \""type\"": \""Organization Established Date\""\n  },\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""Private Company\"",\n    \""type\"": \""Target Type\""\n  }\n]"", ""[\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""Male\"",\n    \""type\"": \""Gender\""\n  },\n  {\n    \""expiration_date\"": null,\n    \""issue_date\"": null,\n    \""number\"": \""See Section 11 of Executive Order 14024.\"",\n    \""type\"": \""Secondary sanctions risk:\""\n  }\n]""]",
PLACES_OF_BIRTH,ARRAY,"Place of birth of the listed individual(s), if available.","[""[]"", ""[\n  \""Ukraine\""\n]"", ""[\n  \""Russia\""\n]""]",
STANDARD_ORDER,TEXT,A general directive applied to transactions with the listed entity.,[],
