column_name,column_type,column_description,sample_value,ref_key
research_orgs,VARIANT,,"[""[\n  \""grid.5801.c\"",\n  \""grid.484571.b\"",\n  \""grid.443909.3\""\n]"", ""[\n  \""grid.9723.f\""\n]"", ""[\n  \""grid.5947.f\""\n]""]",
funder_orgs,VARIANT,,"[""[\n  \""grid.424112.0\""\n]"", ""[]"", ""[\n  \""grid.457836.b\"",\n  \""grid.433972.8\"",\n  \""grid.5586.e\"",\n  \""grid.25111.36\"",\n  \""grid.451322.3\""\n]""]",
pages,TEXT,,"[""136-150"", ""225-238"", ""144-159""]",
eisbn,TEXT,,[],
research_org_cities,VARIANT,,"[""[\n  3871336,\n  2657896\n]"", ""[\n  1609350\n]"", ""[\n  3133880\n]""]",
publisher,VARIANT,,"[""{\n  \""id\"": \""pblshr.1000078\"",\n  \""name\"": \""Elsevier\""\n}"", ""{\n  \""id\"": \""pblshr.1000140\"",\n  \""name\"": \""Emerald\""\n}""]",
date_online,TEXT,,"[""2022-07-15"", ""2022-07-21"", ""2022-02-28""]",
clinical_trial_ids,VARIANT,,"[""[]""]",
authors,VARIANT,,"[""[\n  {\n    \""affiliations_address\"": [\n      {\n        \""city_id\"": 3133880,\n        \""country_code\"": \""NO\"",\n        \""grid_id\"": \""grid.5947.f\"",\n        \""raw_affiliation\"": \""Department of Sociology and Political Science, Norwegian University of Science and Technology, 7491 Trondheim, Norway\""\n      }\n    ],\n    \""corresponding\"": false,\n    \""first_name\"": \""Simen Rostad\"",\n    \""grid_ids\"": [\n      \""grid.5947.f\""\n    ],\n    \""last_name\"": \""Sæther\"",\n    \""orcid\"": [],\n    \""raw_affiliations\"": [\n      \""Department of Sociology and Political Science, Norwegian University of Science and Technology, 7491 Trondheim, Norway\""\n    ],\n    \""researcher_id\"": \""ur.015322411465.14\""\n  }\n]""]",
research_org_country_names,VARIANT,,"[""[\n  \""Chile\"",\n  \""Switzerland\""\n]"", ""[\n  \""Thailand\""\n]"", ""[\n  \""Norway\""\n]""]",
book_title,VARIANT,,[],
copyright_statement,TEXT,,[],
date_normal,DATE,,"[""2022-07-15"", ""2022-07-21"", ""2022-03-01""]",
patent_ids,VARIANT,,"[""[]""]",
pmid,TEXT,,"[""35855479"", ""35880100""]",
issue,TEXT,,"[""7/8""]",
altmetrics,VARIANT,,"[""null"", ""{\n  \""id\"": \""122513734\"",\n  \""score\"": 3\n}"", ""{\n  \""id\"": \""129596765\"",\n  \""score\"": 7\n}""]",
mesh_terms,VARIANT,,"[""[]""]",
date_inserted,NUMBER,,"[1658000078000000, 1658517542000000, 1643917814000000]",
journal_lists,VARIANT,,"[""[\n  \""ERA 2023\"",\n  \""Norwegian register level 1\"",\n  \""ERIH PLUS\"",\n  \""VABB-SHW\"",\n  \""UGC Journal List Group II\"",\n  \""ERA 2018\"",\n  \""ERA 2015\""\n]"", ""[\n  \""ERA 2023\"",\n  \""Norwegian register level 2\"",\n  \""VABB-SHW\"",\n  \""UGC Journal List Group II\"",\n  \""ERA 2018\"",\n  \""ERA 2015\""\n]"", ""[\n  \""ERA 2023\"",\n  \""Norwegian register level 2\"",\n  \""ERIH PLUS\"",\n  \""VABB-SHW\"",\n  \""UGC Journal List Group II\"",\n  \""ERA 2018\"",\n  \""ERA 2015\""\n]""]",
