column_name,column_type,column_description,sample_value,ref_key
aliquot_submitter_id,TEXT,,"[""PTRC_exp12_06"", ""PTRC_exp12_22"", ""PTRC_exp12_37""]",
proteins,TEXT,,"[""P00403;YP_003024029.1""]",
uniprotkb_id,TEXT,,"[""P00403""]",
NCBI_gene_id,TEXT,,"[""4513""]",
gene_description,TEXT,,"[""cytochrome c oxidase subunit II""]",
uniprotkb_ids,TEXT,,"[""P00403""]",
case_id,TEXT,,"[""4a4b2172-550c-4dbd-adad-8b3425f3ddea"", ""4a9ddc6a-11ad-4165-82c4-af3ba4fda9c6""]",
sample_id,TEXT,,"[""d9b3838f-1562-4556-9772-d941b0c2fb14"", ""cf1e371e-6514-47ca-a7ab-01d1fbfe8215"", ""5451c6e2-1b90-4f12-b69c-15658fb78146""]",
gene_symbol,TEXT,,"[""COX2""]",
chromosome,TEXT,,"[""MT""]",
gene_id,TEXT,,"[""f7b24ee5-b814-11e8-907f-0a2705229b82""]",
aliquot_id,TEXT,,"[""bceb5804-0b4d-4acb-976c-a9901944a2e6"", ""1e82f42f-3d96-4a1b-8847-6cdadd09072d"", ""7937928a-9bf0-4abf-9d0b-cddd41c9604d""]",
locus,TEXT,,"[""-""]",
authority_gene_id,TEXT,,"[""7421""]",
aliquot_run_metadata_id,TEXT,,"[""93cb1b2f-7493-454e-8464-141c3a182271"", ""4bac23de-7811-4211-8799-ab41929c39b8"", ""6a08d71b-caf3-45da-878d-97558d9c7a2d""]",
authority,TEXT,,"[""HGNC""]",
organism,TEXT,,"[""Homo sapiens""]",
protein_abundance_log2ratio,FLOAT,,"[0.2646, 0.1808, -0.1979]",
assays,TEXT,,[],
study_name,TEXT,,"[""AML Gilteritinib Resistance -  Proteome""]",
