column_name,column_type,column_description,sample_value,ref_key
updated_datetime,NUMBER,Timestamp of last update in GDC; formatted as a combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm].,[1606935581815129],
diag__path__tumor_largest_dimension_diameter,FLOAT,,"[3.0, 2.0, 8.6]",
follow__mol_test__molecular_test_id,TEXT,,[],
diag__updated_datetime,NUMBER,A combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm],"[1675470528308091, 1698164724927233, 1696443900481559]",
diag__path__updated_datetime,NUMBER,,[1610569986286225.0],
demo__created_datetime,NUMBER,A combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm],"[1509546844825788, 1552569512548269]",
follow__follow_up_id,TEXT,,"[""c8eaf560-7eb2-47ab-8ab5-7f26b42b1bc0"", ""2014ff1a-98f8-45fa-8028-c200eb7a386d"", ""0a7768f9-4c5b-4f20-b859-039ee25a9e22""]",
exp__years_smoked,NUMBER,Numeric value (or unknown) to represent the number of years a person has been smoking.,"[31.0, 55.0]",
lost_to_followup,BOOLEAN,,[],
demo__age_at_index,NUMBER,The patient's age (in years) on the reference or anchor date date used during date obfuscation.,[],
consent_type,TEXT,,[],
follow__height,FLOAT,,"[176.0, 170.0, 182.0]",
demo__cause_of_death,TEXT,,"[""Not Cancer Related"", ""Cancer Related""]",
submitter_id,TEXT,The submitter_id of a case entity corresponds to the submitted_subject_id of the study participant in dbGaP records for the project.,"[""C3N-00299"", ""C3L-00995"", ""C3L-04025""]",
diag__created_datetime,NUMBER,A combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm],"[1526591916614672, 1552577854405260]",
disease_type,TEXT,"The text term used to describe the type of malignant disease, as categorized by the World Health Organization's (WHO) International Classification of Diseases for Oncology (ICD-O).","[""Squamous Cell Neoplasms""]",
follow__pancreatitis_onset_year,NUMBER,,[2018.0],
diag__ajcc_pathologic_t,TEXT,"Code of pathological T (primary tumor) to define the size or contiguous extension of the primary tumor (T), using staging criteria from the American Joint Committee on Cancer (AJCC).","[""T2"", ""T1b"", ""T3""]",
diag__path__lymph_nodes_positive,NUMBER,,[0.0],
follow__mol_test__laboratory_test,TEXT,,[],
follow__dlco_ref_predictive_percent,NUMBER,,[],
follow__updated_datetime,NUMBER,,"[1634153760213011, 1681912796601028]",
exp__exposure_type,TEXT,,"[""Tobacco""]",
created_datetime,NUMBER,Timestamp of initial upload of data in GDC; formatted as a combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm].,"[1504538452321423, 1552568947015080]",
follow__mol_test__test_result,TEXT,,[],
demo__demographic_id,TEXT,GDC-assigned identifier for a case's demographic data.,"[""0240627e-d2ad-4153-90d3-10ffd67c8994"", ""203ce072-96ef-493d-9c44-35a9b5ec4075"", ""9eb94153-7cde-4b89-bc38-b23b690679ce""]",
diag__tissue_or_organ_of_origin,TEXT,"The text term used to describe the anatomic site of origin, of the patient's malignant disease, as described by the World Health Organization's (WHO) International Classification of Diseases for Oncology (ICD-O).","[""Lip, NOS"", ""Cheek mucosa"", ""Gum, NOS""]",
follow__cdc_hiv_risk_factors,TEXT,,[],
diag__tumor_grade,TEXT,,"[""G2"", ""G1""]",
diag__morphology,TEXT,"The third edition of the International Classification of Diseases for Oncology, published in 2000 used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms. The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs. In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains. A system of numbered categories for representation of data.","[""8070/3""]",
exp__exposure_duration_years,NUMBER,,"[31.0, 54.0]",
demo__year_of_death,NUMBER,Numeric value to represent the year of the death of an individual.,"[2017.0, 2020.0]",
exp__tobacco_smoking_quit_year,NUMBER,,[2016.0],
follow__hormonal_contraceptive_use,TEXT,,[],
follow__fev1_ref_pre_bronch_percent,NUMBER,,[],
diag__residual_disease,TEXT,,"[""RX"", ""R0""]",
follow__ecog_performance_status,NUMBER,,"[2.0, 1.0]",
exp__type_of_tobacco_used,TEXT,,[],
exp__state,TEXT,The current state of the object.,"[""released""]",
demo__year_of_birth,NUMBER,Numeric value to represent the calendar year in which an individual was born.,"[1962, 1960, 1949]",
diag__ajcc_pathologic_stage,TEXT,"The extent of a cancer, especially whether the disease has spread from the original site to other parts of the body based on AJCC staging criteria.","[""Stage II"", ""Stage III"", ""Stage I""]",
diag__days_to_recurrence,NUMBER,,[],
demo__days_to_death,NUMBER,Number of days between the date used for index and the date from a person's date of death represented as a calculated number of days.,"[231.0, -9.0, 952.0]",
index_date,TEXT,,"[""Diagnosis""]",
follow__disease_response,TEXT,,"[""CR-Complete Response"", ""PD-Progressive Disease""]",
proj__name,TEXT,Display name for the project to which a case belongs.,"[""CPTAC-Brain, Head and Neck, Kidney, Lung, Pancreas, Uterus""]",
exp__updated_datetime,NUMBER,A combination of date and time of day in the form [-]CCYY-MM-DDThh:mm:ss[Z|(+|-)hh:mm],"[1681245344432980, 1695748247265913, 1701464297316214]",
diag__ajcc_staging_system_edition,TEXT,"The text term used to describe the version or edition of the American Joint Committee on Cancer Staging Handbooks, a publication by the group formed for the purpose of developing a system of staging for cancer that is acceptable to the American medical profession and is compatible with other accepted classifications.","[""7th"", ""8th""]",
follow__fev1_fvc_pre_bronch_percent,NUMBER,,[],
days_to_lost_to_followup,NUMBER,,[],
demo__race,TEXT,"An arbitrary classification of a taxonomic group that is a division of a species. It usually arises as a consequence of geographical isolation within a species and is characterized by shared heredity, physical attributes and behavior, and in the case of humans, by common history, nationality, or geographic distribution. The provided values are based on the categories defined by the U.S. Office of Management and Business and used by the U.S. Census Bureau.","[""white"", ""other""]",
diag__last_known_disease_status,TEXT,,"[""Tumor free"", ""With tumor""]",
case_id,TEXT,GDC unique identifier for this case (corresponds to the case_barcode) -- this can be used to access more information from the GDC data portal in the following way: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba9.,"[""0b5c15c0-6481-4906-b586-8ffb394befd1"", ""a890f443-ee68-4d5f-8f0e-eb0f62674bad"", ""40162a61-4d8f-4d94-adc1-8ece27b37eeb""]",
demo__ethnicity,TEXT,"An individual's self-described social and cultural grouping, specifically whether an individual describes themselves as Hispanic or Latino. The provided values are based on the categories defined by the U.S. Office of Management and Business and used by the U.S. Census Bureau.",[],
exp__secondhand_smoke_as_child,BOOLEAN,,[],
primary_site,TEXT,"The text term used to describe the primary site of disease, as categorized by the World Health Organization's (WHO) International Classification of Diseases for Oncology (ICD-O). This categorization groups cases into general categories. Reference tissue_or_organ_of_origin on the diagnosis node for more specific primary sites of disease.","[""Other and ill-defined sites""]",
state,TEXT,The current state of the object.,"[""released""]",
diag__ajcc_pathologic_m,TEXT,"Code to represent the defined absence or presence of distant spread or metastases (M) to locations via vascular channels or lymphatics beyond the regional lymph nodes, using criteria established by the American Joint Committee on Cancer (AJCC).","[""M0"", ""MX""]",
follow__comorbidity,TEXT,,"[""Pancreatitis""]",
diag__path__pathology_detail_id,TEXT,,"[""dae2ec09-cf8f-4655-b8ba-b51c6d721f82"", ""e40d57fd-7e47-4075-af9f-889171571c87"", ""e33bfb7b-0df6-4038-8ba9-f5805f3eb6fc""]",
diag__ajcc_clinical_m,TEXT,Extent of the distant metastasis for the cancer based on evidence obtained from clinical assessment parameters determined prior to treatment.,"[""M0"", ""MX""]",
diag__prior_malignancy,BOOLEAN,The yes/no/unknown indicator used to describe the patient's history of prior cancer diagnosis.,[],
exp__exposure_id,TEXT,GDC-assigned identifier for a case's exposure data.,"[""b0188c44-25e3-4dbe-91a8-275c2eb67aa1"", ""e3333c9a-1f58-4501-85f9-73ed31141406"", ""cec14f2b-f2f9-4070-a13d-e6d5cf0fdf98""]",
demo__gender,TEXT,"Text designations that identify gender. Gender is described as the assemblage of properties that distinguish people on the basis of their societal roles. [Explanatory Comment 1: Identification of gender is based upon self-report and may come from a form, questionnaire, interview, etc.]","[""male""]",
diag__days_to_last_known_disease_status,NUMBER,,"[231, -9, 470]",
follow__state,TEXT,,"[""released""]",
follow__mol_test__created_datetime,NUMBER,,[],
diag__classification_of_tumor,TEXT,,[],
demo__state,TEXT,The current state of the object.,"[""released""]",
diag__age_at_diagnosis,NUMBER,Age at the time of diagnosis expressed in number of days since birth.,"[19881, 20780, 25290]",
