column_name,column_type,column_description,sample_value,ref_key
race,TEXT,,[],
diagnosis_submitter_id,TEXT,,"[""QC4-DX"", ""NX019-DX"", ""P94-DX""]",
cause_of_death,TEXT,,[],
days_to_last_follow_up,NUMBER,,[],
ajcc_staging_system_edition,TEXT,,[],
classification_of_tumor,TEXT,,[],
primary_site,TEXT,,[],
metastasis_at_diagnosis_site,TEXT,,[],
year_of_diagnosis,NUMBER,,[],
year_of_birth,NUMBER,,[],
gender,TEXT,,[],
age_at_diagnosis,NUMBER,,[],
year_of_death,NUMBER,,[],
metastasis_at_diagnosis,TEXT,,[],
diagnosis_is_primary_disease,BOOLEAN,,[],
case_submitter_id,TEXT,,"[""QC4"", ""NX019"", ""P94""]",
ajcc_clinical_m,TEXT,,[],
vital_status,TEXT,,[],
lymphatic_invasion_present,BOOLEAN,,[],
age_at_index,NUMBER,,[],
days_to_recurrence,NUMBER,,[],
ajcc_pathologic_n,TEXT,,[],
ethnicity,TEXT,,[],
tumor_focality,TEXT,,[],
demographic_submitter_id,TEXT,,"[""QC4-DM"", ""NX019-DM"", ""P94-DM""]",
ajcc_pathologic_stage,TEXT,,[],
tumor_grade,TEXT,,[],
sites_of_involvement,TEXT,,[],
diagnosis_id,TEXT,,"[""6981023a-2850-11ec-b712-0a4e2186f121"", ""60d37f72-2b80-11ec-b712-0a4e2186f121"", ""a7b802e9-f385-4ff9-a390-960341411c03""]",
progression_or_recurrence,BOOLEAN,,[],
days_to_birth,NUMBER,,[],
tissue_or_organ_of_origin,TEXT,,[],
last_known_disease_status,TEXT,,[],
morphology,TEXT,,[],
site_of_resection_or_biopsy,TEXT,,[],
lymph_nodes_positive,NUMBER,,[],
ajcc_pathologic_m,TEXT,,[],
demographic_id,TEXT,,"[""739ae059-2850-11ec-b712-0a4e2186f121"", ""6b1b0759-2b80-11ec-b712-0a4e2186f121"", ""615871fc-ea75-4a4e-ad9c-c872daaed60a""]",
residual_disease,TEXT,,[],
ajcc_pathologic_t,TEXT,,[],
case_id,TEXT,,"[""df4f2e68-8f98-11ea-b1fd-0aad30af8a83"", ""3beac08e-60f1-4ea2-85c9-f7bef1efb04b"", ""d9bb3679-4610-4ab7-9ebc-9059f5db23c7""]",
primary_diagnosis,TEXT,,[],
project_submitter_id,TEXT,,"[""CPTAC3 Discovery and Confirmatory""]",
days_to_last_known_disease_status,NUMBER,,[],
disease_type,TEXT,,"[""Other""]",
prior_malignancy,BOOLEAN,,[],
days_to_death,NUMBER,,[],
