column_name,column_type,column_description,sample_value,ref_key
nppes_provider_mi,TEXT,Middle Initial of the Provider,"[""S"", ""K"", ""A""]",
nppes_provider_gender,TEXT,Gender of the Provider,"[""F"", ""M""]",
bene_unique_cnt,NUMBER,Number of Medicare Beneficiaries,"[30, 12, 62]",
hcpcs_drug_indicator,TEXT,Identifies HCPCS As Drug Included in the ASP Drug List,"[""N""]",
stdev_medicare_allowed_amt,FLOAT,,"[11.934183576, 52.141783169, 35.21414981]",
nppes_entity_code,TEXT,Entity Type of the Provider,"[""I""]",
medicare_participation_indicator,TEXT,Medicare Participation Indicator,"[""Y""]",
nppes_provider_street1,TEXT,Street Address 1 of the Provider,"[""2951 MAPLE AVENUE"", ""2900 W BIRCHWOOD AVE"", ""1108 E WATERVIEW DR""]",
stdev_medicare_payment_amt,FLOAT,,"[21.113328673, 41.714266436, 28.171407245]",
nppes_provider_city,TEXT,City of the Provider,"[""ZANESVILLE"", ""CHICAGO"", ""ANDOVER""]",
place_of_service,TEXT,Place of Service,"[""F""]",
average_medicare_payment_amt,FLOAT,Average Medicare Payment Amount,"[110.91257143, 178.48083333, 179.76903226]",
provider_type,TEXT,Provider Type of the Provider,"[""CRNA""]",
hcpcs_code,TEXT,HCPCS,"[""00103""]",
average_medicare_allowed_amt,FLOAT,Average Medicare Allowed Amount,"[142.14371429, 223.1025, 224.71177419]",
npi,TEXT,National Provider Identifier,"[""1003891946"", ""1831127430"", ""1114909991""]",
stdev_submitted_chrg_amt,FLOAT,,"[81.925976345, 49.202741003, 143.75458583]",
nppes_provider_first_name,TEXT,First Name of the Provider,"[""NANCI"", ""CHAVA"", ""TERRY""]",
nppes_provider_zip,TEXT,Zip Code of the Provider,"[""437011406"", ""606451220"", ""670027996""]",
nppes_provider_country,TEXT,Country Code of the Provider,"[""US""]",
line_srvc_cnt,FLOAT,Number of Services,"[35.0, 12.0, 62.0]",
nppes_provider_state,TEXT,State Code of the Provider,"[""OH"", ""IL"", ""KS""]",
bene_day_srvc_cnt,NUMBER,Number of Distinct Medicare Beneficiary/Per Day Services,"[35, 12, 62]",
nppes_provider_last_org_name,TEXT,Last Name/Organization Name of the Provider,"[""ROGERS"", ""LANDAU"", ""BLUE""]",
hcpcs_description,TEXT,HCPCS Description,"[""Anesthesia for procedure on eyelid""]",
nppes_credentials,TEXT,Credentials of the Provider,"[""CRNA""]",
nppes_provider_street2,TEXT,Street Address 2 of the Provider,[],
average_submitted_chrg_amt,FLOAT,Average Submitted Charge Amount,"[183.08, 243.41666667, 756.92580645]",
