column_name,column_type,column_description,sample_value,ref_key
device_exposure_end_date,DATE,,"[""2009-02-16""]",
device_exposure_end_datetime,NUMBER,,[],
device_source_value,TEXT,,"[""A4657""]",
visit_detail_id,NUMBER,,[],
device_concept_id,NUMBER,,[2614966],
quantity,NUMBER,,[],
unique_device_id,TEXT,,[],
visit_occurrence_id,NUMBER,,"[58153078, 4419792, 1906903]",
person_id,NUMBER,,"[1212356, 92051, 39472]",
device_type_concept_id,NUMBER,,[44818705],
device_exposure_start_datetime,NUMBER,,[],
provider_id,NUMBER,,"[7110, 2034, 10680]",
device_exposure_start_date,DATE,,"[""2009-01-27""]",
device_source_concept_id,NUMBER,,[2614966],
device_exposure_id,NUMBER,,"[2327817, 175124, 74420]",
