column_name,column_type,column_description,sample_value,ref_key
StudLastName,TEXT,,"[""Patterson"", ""Stadick"", ""Sheskey""]",
StudAreaCode,TEXT,,"[""210"", ""760"", ""503""]",
StudMajor,FLOAT,,"[1.0, 3.0, 4.0]",
StudentID,NUMBER,,"[1001, 1003, 1008]",
StudFirstName,TEXT,,"[""Kerry"", ""Betsy"", ""Sara""]",
StudState,TEXT,,"[""TX"", ""CA"", ""OR""]",
StudStreetAddress,TEXT,,"[""9877 Hacienda Drive"", ""611 Alpine Drive"", ""16679 NE 41st Court""]",
StudZipCode,TEXT,,"[""78284"", ""92263"", ""97208""]",
StudGPA,FLOAT,,"[74.465, 85.235, 84.625]",
StudCity,TEXT,,"[""San Antonio"", ""Palm Springs"", ""Portland""]",
StudPhoneNumber,TEXT,,"[""555-2706"", ""555-2696"", ""555-2566""]",
