column_name,column_type,column_description,sample_value,ref_key
BowlerState,TEXT,,"[""WA""]",
BowlerPhoneNumber,TEXT,,"[""(206) 555-9893"", ""(206) 555-3487"", ""(206) 882-8878""]",
BowlerGamesBowled,NUMBER,,[39],
BowlerCity,TEXT,,"[""Seattle"", ""Auburn"", ""Redmond""]",
BowlerID,NUMBER,,"[4, 5, 6]",
BowlerFirstName,TEXT,,"[""Sara"", ""Ann"", ""Neil""]",
BowlerCurrentHcp,NUMBER,,"[52, 46, 38]",
BowlerAddress,TEXT,,"[""17950 N 59th"", ""16 Maple Lane"", ""16679 NE 42nd Court""]",
TeamID,NUMBER,,"[1, 2]",
BowlerLastName,TEXT,,"[""Sheskey"", ""Patterson"", ""Viescas""]",
BowlerMiddleInit,TEXT,,"[""J"", ""K"", """"]",
BowlerZip,TEXT,,"[""98011"", ""98002"", ""98052""]",
BowlerTotalPins,NUMBER,,"[5534, 5819, 6150]",
BowlerCurrentAverage,NUMBER,,"[142, 149, 158]",
