column_name,column_type,column_description,sample_value,ref_key
unknown,NUMBER,,[0],
golf,NUMBER,,[1],
misc,NUMBER,,[0],
household_size,TEXT,,"[""2"", ""3""]",
soccer,NUMBER,,[1],
occupation,TEXT,,"[""Exec."", ""Prof."", ""Sales""]",
education,TEXT,,"[""< Bach."", ""Bach."", ""Assoc-A""]",
tennis,NUMBER,,"[1, 0]",
affinity_card,NUMBER,,"[0, 1]",
yrs_residence,NUMBER,,"[3, 4, 6]",
baseball,NUMBER,,"[0, 1]",
comments,TEXT,,"[""Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."", ""The more times that I shop at your store, the more times I am impressed.  Don't change anything"", ""It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety""]",
cust_id,NUMBER,,"[100001, 100002, 100003]",
cricket,NUMBER,,"[0, 1]",
