column_name,column_type,column_description,sample_value,ref_key
cust_last_name,TEXT,,"[""Kessel"", ""Koch"", ""Emmerson""]",
cust_valid,TEXT,,"[""I"", ""A""]",
cust_gender,TEXT,,"[""M"", ""F""]",
cust_credit_limit,FLOAT,,"[9000.0, 10000.0, 1500.0]",
cust_state_province_id,NUMBER,,"[52591, 52733, 52770]",
cust_id,NUMBER,,"[1, 2, 3]",
cust_year_of_birth,NUMBER,,"[1957, 1968, 1950]",
cust_city,TEXT,,"[""Downham Market"", ""Salamanca"", ""Middelburg""]",
cust_postal_code,TEXT,,"[""30828"", ""86319"", ""88666""]",
cust_street_address,TEXT,,"[""7 South 3rd Circle"", ""7 South Airway Circle"", ""7 South Boyd Circle""]",
cust_marital_status,TEXT,,"["""", ""single""]",
cust_eff_to,TEXT,,"[""""]",
cust_email,TEXT,,"[""Kessel@company.example.com"", ""Koch@company.example.com"", ""Emmerson@company.example.com""]",
cust_eff_from,TEXT,,"[""2019-01-01""]",
country_id,NUMBER,,"[52789, 52778, 52770]",
cust_main_phone_number,TEXT,,"[""127-379-8954"", ""680-327-1419"", ""115-509-3391""]",
cust_total_id,NUMBER,,[52772],
cust_city_id,NUMBER,,"[51396, 52286, 51912]",
cust_income_level,TEXT,,"[""G: 130,000 - 149,999"", ""I: 170,000 - 189,999"", ""B: 30,000 - 49,999""]",
cust_first_name,TEXT,,"[""Abigail"", ""Anne"", ""Buick""]",
cust_state_province,TEXT,,"[""England - Norfolk"", ""Salamanca"", ""Zeeland""]",
cust_src_id,TEXT,,"[""""]",
cust_total,TEXT,,"[""Customer total""]",
