column_name,column_type,column_description,sample_value,ref_key
primary_type,TEXT,The primary description of the NIBRS/UCR code.,"[""ROBBERY""]",
ward,NUMBER,,"[42, 2]",
unique_key,NUMBER,Unique identifier for the record.,"[2364755, 10837590, 4225472]",
arrest,BOOLEAN,,[false],
community_area,NUMBER,,"[32, 28]",
x_coordinate,FLOAT,The x coordinate of the location where the incident occurred,"[1174325.0, 1176585.0, 1172643.0]",
location,TEXT,,"[""(41.882738916, -87.635328699)"", ""(41.885753285, -87.626996239)"", ""(41.87802357, -87.641556267)""]",
longitude,FLOAT,,"[-87.635328699, -87.626996239, -87.641556267]",
iucr,TEXT,,"[""031A"", ""0320""]",
updated_on,NUMBER,,"[1519833385000000, 1487087382000000, 1721576510000000]",
beat,NUMBER,,[111],
domestic,BOOLEAN,,[false],
year,NUMBER,Indicates the year in which the incident occurred.,"[2002, 2017, 2005]",
district,NUMBER,Indicates the police district where the incident occurred.,[1],
date,NUMBER,,"[1032799042000000, 1486062000000000, 1124060400000000]",
location_description,TEXT,Description of the location where the incident occurred.,"[""PARKING LOT/GARAGE(NON.RESID.)"", ""SIDEWALK"", ""OTHER COMMERCIAL TRANSPORTATION""]",
description,TEXT,The subcategory of the primary description.,"[""ARMED: HANDGUN"", ""STRONGARM - NO WEAPON"", ""STRONG ARM - NO WEAPON""]",
latitude,FLOAT,,"[41.882738916, 41.885753285, 41.87802357]",
block,TEXT,,"[""0000X N FRANKLIN ST"", ""0000X E LAKE ST"", ""005XX W JACKSON BLVD""]",
case_number,TEXT,,"[""HH667596"", ""JA139695"", ""HL550015""]",
fbi_code,TEXT,,"[""03""]",
y_coordinate,FLOAT,The y coordinate of the location where the incident occurred,"[1900633.0, 1901750.0, 1898901.0]",
