column_name,column_type,column_description,sample_value,ref_key
organism,TEXT,,"[""Homo sapiens""]",
authority_gene_id,TEXT,,"[""27049"", ""21159""]",
proteins,TEXT,,"[""A0A1B0GTN9;A0A1B0GUM1;A0A1B0GUN0;E9PIK1;E9PKC0;E9PL74;H0YDE2;NP_001316559.1;NP_001316560.1;NP_778228.3;Q6IQ23;Q6IQ23-2;Q6IQ23-3;XP_016872729.1;XP_016872730.1;XP_016872731.1"", ""E9PLX2;E9PNF8;E9PQV2;NP_057506.2;Q8WVD5""]",
gene_symbol,TEXT,,"[""PLEKHA7"", ""RNF141""]",
sample_id,TEXT,,"[""ab81cf12-d0a6-11e9-9a07-0a80fada099c"", ""a4f82966-d0a6-11e9-9a07-0a80fada099c"", ""ae1a211c-d0a6-11e9-9a07-0a80fada099c""]",
uniprotkb_id,TEXT,,"[""Q6IQ23"", ""Q8WVD5""]",
study_name,TEXT,,"[""CPTAC LUAD Discovery Study - Proteome""]",
aliquot_id,TEXT,,"[""6a4890a4-d0b0-11e9-9a07-0a80fada099c"", ""61719dfe-d0b0-11e9-9a07-0a80fada099c"", ""6e2404f3-d0b0-11e9-9a07-0a80fada099c""]",
gene_description,TEXT,,"[""pleckstrin homology domain containing A7"", ""ring finger protein 141""]",
gene_id,TEXT,,"[""f9c5195d-b814-11e8-907f-0a2705229b82"", ""fa34124b-b814-11e8-907f-0a2705229b82""]",
NCBI_gene_id,TEXT,,"[""144100"", ""50862""]",
aliquot_submitter_id,TEXT,,"[""CPT0146580004"", ""CPT0062810003"", ""Normal Only IR""]",
aliquot_run_metadata_id,TEXT,,"[""469ded87-becc-11e9-9a07-0a80fada099c"", ""464492f8-becc-11e9-9a07-0a80fada099c"", ""46be789b-becc-11e9-9a07-0a80fada099c""]",
authority,TEXT,,"[""HGNC""]",
chromosome,TEXT,,"[""11""]",
assays,TEXT,,[],
case_id,TEXT,,"[""f1ee39ee-cf1e-11e9-9a07-0a80fada099c"", ""f1ee1093-cf1e-11e9-9a07-0a80fada099c"", ""f1ee4b27-cf1e-11e9-9a07-0a80fada099c""]",
locus,TEXT,,"[""11p15.2-p15.1"", ""11p15.4|11p15""]",
uniprotkb_ids,TEXT,,"[""A0A1B0GTN9;A0A1B0GUM1;A0A1B0GUN0;E9PIK1;E9PKC0;E9PL74;H0YDE2;Q6IQ23"", ""E9PLX2;E9PNF8;E9PQV2;Q8WVD5""]",
protein_abundance_log2ratio,FLOAT,,"[-0.1579, 0.2768, 0.0126]",
