column_name,column_type,column_description,sample_value,ref_key
LATITUDE,FLOAT,Latitude of the insured property.,"[29.8, 30.0, 42.3]",
LONGITUDE,FLOAT,Longitude of the insured property.,"[-95.7, -90.1, -89.1]",
ORIGINAL_FLOOD_POLICY_DATE,DATE,Original date of the flood policy.,"[""2015-09-06"", ""2013-12-06"", ""2006-11-10""]",
POLICY_RATED_FLOOD_ZONE,TEXT,Formerly called floodZone. NFIP Flood Zone derived from the Flood Insurance Rate Map (FIRM) used to rate the insured property.,"[""Minimal/Moderate Flood from Primary Water Source"", ""Special Flood with Base Flood Elevation on FIRM (3)"", ""Special Flood with Base Flood Elevation on FIRM""]",
ELEVATION_DIFFERENCE,NUMBER,"Difference between the elevation of the lowest floor used for rating, or the flood-proofed elevation, and the base flood elevation (BFE), or base flood depth, as appropriate.","[2.0, 4.0]",
SUBSIDIZATION_TYPE,TEXT,Type of rate subsidization received on the policy.,"[""Not subsidized""]",
PROBATION_SURCHARGE,NUMBER,"The probation surcharge amount, in whole dollars, is calculated by the company to rate the policy. A probation surcharge is a flat surcharge that the policyholder must pay on each new or renewed policy issued covering property in a community that the NFIP has placed on probation under the provisions of 44 CFR 59.24",[0.0],
PROPERTY_PURCHASE_DATE,DATE,Date that the insured property was purchased.,"[""2013-12-02"", ""2006-11-10"", ""1999-07-29""]",
TOTAL_INSURANCE_PREMIUM_OF_THE_POLICY,NUMBER,Total Insurance Premium of the Policy in whole dollars. Negative values indicate a refund.,"[348, 288, 648]",
STATE_GEO_ID,TEXT,"Cybersyn's unique identifier for a state, joinable to GEOGRAPHY_INDEX.","[""geoId/48"", ""geoId/22"", ""geoId/17""]",
BASEMENT_ENCLOSURE_CRAWLSPACE,TEXT,Basement is defined for purposes of the NFIP as any level or story which has its floor sub-grade on all sides.,"[""None"", ""Unfinished Basement/Enclosure""]",
ICC_PREMIUM,NUMBER,The whole dollar amount of the Increased Cost of Compliance (ICC) premium selected before any discounts are applied by the company to rate the policy.,"[4, 6, 70]",
NFIP_RATED_COMMUNITY_NUMBER,TEXT,6-digit designation identifying the rated NFIP community. The first two numbers are the state code. The next four are the FEMA-assigned community number.,"[""480287"", ""225203"", ""170723""]",
CONTENTS_DEDUCTIBLE,NUMBER,The total deductible amount in dollars for contents in both main and apartment structures that can be applied against the loss.,"[1250.0, 1000.0]",
ADDITIONAL_CONTENTS_RATE,FLOAT,Additional contents rate selected by the company. This data element must be reported for all policies except the Preferred Risk Policy (PRP).,"[0.0, 0.12]",
LOWEST_ADJACENT_GRADE,FLOAT,Lowest natural grade adjacent to the insured structure prior to excavating or filling. The difference in feet of the lowest natural grade adjacent to the building from the reference level of the building.,"[0.4, 6.7]",
GRANDFATHERING,TEXT,"Type of grandfathering, if applicable, in place for rating.","[""No Grandfathering"", ""Grandfathering Continuous Coverage""]",
HFIAA_SURCHARGE,NUMBER,"Required for all new and renewal policies on or after April 1, 2015. Congressionally mandated annual surcharge in dollars required by the Homeowner Flood Insurance Affordability Act of 2014 (HFIAA).","[25, 250, 0]",
CITY,TEXT,City of the insured property.,[],
