column_name,column_type,column_description,sample_value,ref_key
width,NUMBER,,[4592],
vision_labels,TEXT,,"[""atmosphere,atmosphere of earth,daytime,corona,phenomenon,eclipse,sky,celestial event,night,computer wallpaper"", ""atmosphere,light,atmosphere of earth,phenomenon,sky,daytime,eclipse,night,corona,celestial event"", ""atmosphere,daytime,light,atmosphere of earth,corona,phenomenon,sky,eclipse,sphere,celestial event""]",
height,NUMBER,,[3056],
detected_circle,VARIANT,,"[""{\n  \""center_x\"": 3.458500000000000e+03,\n  \""center_y\"": 1.275500000000000e+03,\n  \""radius\"": 7.322912597656250e+02\n}"", ""{\n  \""center_x\"": 3.607500000000000e+03,\n  \""center_y\"": 1.288500000000000e+03,\n  \""radius\"": 7.254381713867188e+02\n}"", ""{\n  \""center_x\"": 3.185500000000000e+03,\n  \""center_y\"": 1.250500000000000e+03,\n  \""radius\"": 7.405825195312500e+02\n}""]",
lat,FLOAT,,[39.13574008333333],
exposure_time,TEXT,,"[""1/60"", ""1/15"", ""1/160""]",
lon,FLOAT,,[-94.14550858333334],
state,TEXT,,"[""MO""]",
equatorial_mount,BOOLEAN,,[false],
image_bucket,TEXT,,"[""megamovie""]",
upload_session_id,TEXT,,"[""dd9aa9154fcbbc5f4c5dd79123341397ea73da8aaf27e8257e7476774616a358""]",
user,TEXT,,"[""f341da27741e49d4aead0610dd6d0880""]",
id,TEXT,,"[""262718e921d5d188f3a0dbd50f115eeb9a3fff5ab6d4c467809152d6f78e7eab"", ""b1c9810249c88b3bc752f45f9225de1647a2abc4b005ee14e273bdad621278ad"", ""37ae78154a2d79d37b9a18d74cace0e4c5f35b808bfdb8e3aa7c0ff6b7259925""]",
image_datetime,NUMBER,,"[1503339131000000, 1503339143000000, 1503339103000000]",
is_mobile,BOOLEAN,,[false],
uploaded_date,NUMBER,,"[1503346160864372, 1503346154988849, 1503346138584515]",
storage_uri,TEXT,,"[""https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.1/262718e921d5d188f3a0dbd50f115eeb9a3fff5ab6d4c467809152d6f78e7eab.arw"", ""https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.1/b1c9810249c88b3bc752f45f9225de1647a2abc4b005ee14e273bdad621278ad.arw"", ""https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.1/37ae78154a2d79d37b9a18d74cace0e4c5f35b808bfdb8e3aa7c0ff6b7259925.arw""]",
camera_datetime,NUMBER,,"[1503321131000000, 1503321143000000, 1503321103000000]",
model,TEXT,,"[""NEX-5""]",
make,TEXT,,"[""SONY""]",
totality,BOOLEAN,,[false],
aperture_value,FLOAT,,[],
datetime_repaired,BOOLEAN,,[true],
image_type,TEXT,,"[""ARW""]",
