column_name,column_type,column_description,sample_value,ref_key
ResidentStatus,NUMBER,,"[1, 3]",
AgeRecode27,NUMBER,,"[3, 2]",
PlaceOfDeathAndDecedentsStatus,NUMBER,,"[1, 2]",
CurrentDataYear,NUMBER,,[2014],
Education2003Revision,NUMBER,,"[1, 9]",
Icd10Code,TEXT,,"[""J22"", ""P77"", ""R95""]",
ActivityCode,NUMBER,,[99],
Education1989Revision,NUMBER,,[0],
EducationReportingFlag,NUMBER,,[1],
PlaceOfInjury,NUMBER,,[99],
NumberOfEntityAxisConditions,NUMBER,,"[1, 2, 3]",
CauseRecode358,NUMBER,,"[260, 364, 378]",
InjuryAtWork,TEXT,,"[""U""]",
CauseRecode39,NUMBER,,"[37, 33, 35]",
AgeRecode12,NUMBER,,"[2, 1]",
AgeSubstitutionFlag,NUMBER,,[0],
HispanicOriginRaceRecode,NUMBER,,"[6, 7]",
Id,NUMBER,,"[1281964, 1771786, 2220236]",
DayOfWeekOfDeath,NUMBER,,"[6, 1, 4]",
MonthOfDeath,NUMBER,,"[5, 3, 4]",
RaceRecode5,NUMBER,,"[1, 2]",
MaritalStatus,TEXT,,"[""S""]",
AgeType,NUMBER,,"[1, 2]",
Autopsy,TEXT,,"[""Y"", ""N""]",
RaceRecode3,NUMBER,,"[1, 3]",
CauseRecode113,NUMBER,,"[81, 108, 110]",
HispanicOrigin,NUMBER,,[100],
Age,NUMBER,,[1],
InfantAgeRecode22,NUMBER,,"[0, 12]",
MannerOfDeath,NUMBER,,[7],
InfantCauseRecode130,NUMBER,,"[0, 115, 135]",
Race,NUMBER,,"[1, 2]",
NumberOfRecordAxisConditions,NUMBER,,"[1, 2]",
AgeRecode52,NUMBER,,"[23, 12]",
Sex,TEXT,,"[""F"", ""M""]",
RaceImputationFlag,NUMBER,,[0],
MethodOfDisposition,TEXT,,"[""B"", ""C""]",
BridgedRaceFlag,NUMBER,,[0],
