column_name,column_type,column_description,sample_value,ref_key
pitcherId,TEXT,,"[""""]",
rob1_isOut,TEXT,,"[""null""]",
hitterWeight,NUMBER,,[0],
rob2_isOut,TEXT,,"[""null""]",
venueOutfieldDistances,TEXT,,"[""mrf-364:mlcf-385:cf-405:rcf-375:rf-325:mlf-369:lf-325:mrcf-388:lcf-368""]",
hitterPitchCount,NUMBER,,[0],
homeFielder7,TEXT,,"[""c7a870c6-ad3e-4bda-abe8-cc9e17aa901b"", ""4ee996fd-198e-4cea-87ce-97d9fd014055""]",
atBatEventType,TEXT,,"[""""]",
homeBatter4,TEXT,,"[""60c64199-679f-466a-b0e0-ea9438abd05b""]",
rob0_start,TEXT,,"[""""]",
homeFielder12,TEXT,,"[""""]",
rob2_outcomeId,TEXT,,"[""""]",
inningNumber,NUMBER,,"[6, 8, 5]",
homeFinalRuns,NUMBER,,"[5, 6]",
hitterHeight,NUMBER,,[0],
homeFielder5,TEXT,,"[""17e633e5-e7a5-445c-8206-4770254ea2fd""]",
hitterLastName,TEXT,,"[""""]",
balls,NUMBER,,[0],
rob2_end,NUMBER,,[0],
pitcherFirstName,TEXT,,"[""""]",
lineupTeamId,TEXT,,"[""80715d0d-0d2a-450f-a970-1b9a3b18c7e7"", ""93941372-eb4c-4c40-aced-fe3267174393""]",
rob1_end,NUMBER,,[0],
pitchType,TEXT,,"[""""]",
awayBatter6,TEXT,,"[""272abdba-ae99-4137-a6dd-5615f234adfc""]",
pitcherThrowHand,TEXT,,"[""""]",
is_hit,NUMBER,,[0],
is_triple_play,NUMBER,,[0],
outs,NUMBER,,[0],
awayBatter7,TEXT,,"[""3f38dbee-db39-48c9-8b30-d7347deccd19"", ""0e5244cd-9226-4ee1-bb63-d022a9240ca0""]",
is_on_base,NUMBER,,[0],
atBatEventSequenceNumber,NUMBER,,[0],
homeFielder2,TEXT,,"[""abc2fda8-0519-407d-95b4-443010f8c6d4""]",
lineupPlayerId,TEXT,,"[""73478e78-5509-4851-87de-5f8ba6b548eb"", ""9fa2c69a-ce97-4c7e-b522-5a58507a2484"", ""e2f70061-dd33-455f-83b7-925f39d7d958""]",
lineupPosition,NUMBER,,"[11, 10, 1]",
homeTeamName,TEXT,,"[""Indians""]",
awayFielder10,TEXT,,"[""fadd12b6-4d2d-4e03-82d9-c5e8b6cb0b83"", ""9fa2c69a-ce97-4c7e-b522-5a58507a2484""]",
awayFielder7,TEXT,,"[""0e5244cd-9226-4ee1-bb63-d022a9240ca0""]",
venueName,TEXT,,"[""Progressive Field""]",
awayBatter3,TEXT,,"[""084d2514-9ffb-414e-ae16-3bc690aaad51""]",
hitLocation,NUMBER,,[0],
startTime,NUMBER,,"[1475798880000000, 1475872680000000]",
homeFielder3,TEXT,,"[""60c64199-679f-466a-b0e0-ea9438abd05b""]",
rob0_isOut,TEXT,,"[""null""]",
rob3_outcomeId,TEXT,,"[""""]",
startingStrikes,NUMBER,,[0],
awayFinalErrors,NUMBER,,"[0, 1]",
homeFielder8,TEXT,,"[""e11e43c5-9aeb-4ec7-b85e-978884d3f4b2"", ""73478e78-5509-4851-87de-5f8ba6b548eb""]",
startingBalls,NUMBER,,[0],
homeFielder1,TEXT,,"[""36e2d90c-1756-4d71-8db3-9f7ba6eb6793"", ""e2f70061-dd33-455f-83b7-925f39d7d958"", ""45273e61-1cac-4596-8658-31c06d773435""]",
homeFielder10,TEXT,,"[""86167542-e9cf-4d20-8022-7ed53dc09d0a""]",
homeTeamId,TEXT,,"[""80715d0d-0d2a-450f-a970-1b9a3b18c7e7""]",
seasonId,TEXT,,"[""565de4be-dc80-4849-a7e1-54bc79156cc8""]",
awayFielder11,TEXT,,"[""""]",
awayFielder3,TEXT,,"[""e9d2b083-2e0b-45aa-bbd4-4e62435d2a9e""]",
