column_name,column_type,column_description,sample_value,ref_key
rob0_outcomeId,TEXT,,"[""""]",
homeFielder8,TEXT,,"[""e11e43c5-9aeb-4ec7-b85e-978884d3f4b2""]",
homeFinalRuns,NUMBER,,[6],
hitterLastName,TEXT,,"[""Ramirez"", ""Santana"", ""Jennings""]",
awayBatter9,TEXT,,"[""93c66170-df89-415e-a2f8-73498144c6b9""]",
homeBatter1,TEXT,,"[""86167542-e9cf-4d20-8022-7ed53dc09d0a""]",
rob2_end,NUMBER,,[0],
lineupPlayerId,TEXT,,"[""""]",
description,TEXT,,"[""Jose Ramirez homers to right field. Mike Napoli scores."", ""Carlos Santana lines out to left field to Taylor Motter."", ""Desmond Jennings walks.""]",
is_passed_ball,NUMBER,,[0],
hitType,TEXT,,"[""""]",
homeFielder9,TEXT,,"[""7a8633ea-0824-4164-b0b1-e4394da6fc43""]",
seasonType,TEXT,,"[""REG""]",
duration,TEXT,,"[""2:36""]",
rob1_isOut,TEXT,,"[""false""]",
lineupTeamId,TEXT,,"[""""]",
awayFielder12,TEXT,,"[""""]",
homeBatter8,TEXT,,"[""d8f12737-4e3e-41ec-a306-fe49cf0a18e2""]",
pitcherId,TEXT,,"[""88d1dc5a-bfe9-4ccb-a301-d3b0141aa9ee"", ""1a191c8a-25d8-4c89-8f54-5817cc666a64"", ""48982279-0e43-4d94-95fb-fd5e623b54b6""]",
homeFielder12,TEXT,,"[""""]",
homeBatter3,TEXT,,"[""98d3d7c1-16bb-490c-8e03-73567efdbabf""]",
rob0_start,TEXT,,"[""""]",
awayFielder4,TEXT,,"[""d1c9fb51-c10d-4e06-923d-cd9b5dab07ed""]",
awayFielder3,TEXT,,"[""5f4f9e11-f9b5-4221-95b6-13329553848d""]",
venueState,TEXT,,"[""OH""]",
homeFielder11,TEXT,,"[""""]",
rob1_start,TEXT,,"[""60c64199-679f-466a-b0e0-ea9438abd05b"", """"]",
homeBatter9,TEXT,,"[""e11e43c5-9aeb-4ec7-b85e-978884d3f4b2""]",
venueCapacity,NUMBER,,[38000],
pitcherFirstName,TEXT,,"[""Steven"", ""Blake"", ""Corey""]",
venueMarket,TEXT,,"[""Cleveland""]",
is_hit,NUMBER,,[0],
lineupPosition,NUMBER,,[0],
homeFielder7,TEXT,,"[""17e633e5-e7a5-445c-8206-4770254ea2fd""]",
rob3_outcomeDescription,TEXT,,"[""""]",
pitcherThrowHand,TEXT,,"[""R"", ""L""]",
hitterPitchCount,NUMBER,,"[1, 3, 4]",
outcomeDescription,TEXT,,"[""Ball"", ""Strike Looking""]",
homeFielder6,TEXT,,"[""98d3d7c1-16bb-490c-8e03-73567efdbabf""]",
inningHalfEventSequenceNumber,NUMBER,,"[2, 1, 3]",
homeFinalRunsForInning,NUMBER,,"[3, 0, 1]",
rob2_start,TEXT,,"[""""]",
durationMinutes,NUMBER,,[156],
pitchTypeDescription,TEXT,,"[""Fastball"", ""Curveball""]",
hitterFirstName,TEXT,,"[""Jose"", ""Carlos"", ""Desmond""]",
awayBatter6,TEXT,,"[""21e3d551-a8b8-4f6b-9d06-6832e527ddc1""]",
awayFinalRuns,NUMBER,,[0],
rob3_outcomeId,TEXT,,"[""""]",
hitterBatHand,TEXT,,"[""B"", ""R""]",
awayFielder1,TEXT,,"[""88d1dc5a-bfe9-4ccb-a301-d3b0141aa9ee"", ""1a191c8a-25d8-4c89-8f54-5817cc666a64""]",
venueOutfieldDistances,TEXT,,"[""mrf-364:mlcf-385:cf-405:rcf-375:rf-325:mlf-369:lf-325:mrcf-388:lcf-368""]",
venueId,TEXT,,"[""2b0ccd49-4d87-4996-ac4d-27ffc7ee4c16""]",
homeFinalHits,NUMBER,,[10],
homeTeamId,TEXT,,"[""80715d0d-0d2a-450f-a970-1b9a3b18c7e7""]",
homeCurrentTotalRuns,NUMBER,,"[4, 0, 3]",
rob1_outcomeDescription,TEXT,,"[""""]",
startTime,NUMBER,,[1466550600000000],
pitchType,TEXT,,"[""FA"", ""CU""]",
inningEventType,TEXT,,"[""AT_BAT""]",
atBatEventType,TEXT,,"[""PITCH""]",
homeFielder2,TEXT,,"[""d8f12737-4e3e-41ec-a306-fe49cf0a18e2""]",
awayFielder2,TEXT,,"[""93c66170-df89-415e-a2f8-73498144c6b9""]",
rob1_outcomeId,TEXT,,"[""""]",
hitterWeight,NUMBER,,"[165, 210]",
rob0_outcomeDescription,TEXT,,"[""""]",
awayBatter5,TEXT,,"[""2aeeb890-57db-4e84-a5f4-ee8450a51921""]",
createdAt,NUMBER,,"[1466558971000000, 1466551010000000, 1466557268000000]",
is_triple_play,NUMBER,,[0],
seasonId,TEXT,,"[""565de4be-dc80-4849-a7e1-54bc79156cc8""]",
pitcherLastName,TEXT,,"[""Geltz"", ""Snell"", ""Kluber""]",
inningNumber,NUMBER,,"[8, 1, 7]",
gameStatus,TEXT,,"[""closed""]",
venueSurface,TEXT,,"[""grass""]",
homeBatter5,TEXT,,"[""17e633e5-e7a5-445c-8206-4770254ea2fd""]",
awayBatter7,TEXT,,"[""d585374f-09b3-4a95-97c8-756650458f0d""]",
is_on_base,NUMBER,,[0],
outcomeId,TEXT,,"[""bB"", ""kKL""]",
strikes,NUMBER,,"[0, 1, 2]",
awayFinalErrors,NUMBER,,[2],
awayFielder10,TEXT,,"[""21e3d551-a8b8-4f6b-9d06-6832e527ddc1""]",
is_ab,NUMBER,,[0],
hitterHeight,NUMBER,,"[69, 71, 74]",
hitterId,TEXT,,"[""17e633e5-e7a5-445c-8206-4770254ea2fd"", ""86167542-e9cf-4d20-8022-7ed53dc09d0a"", ""2aeeb890-57db-4e84-a5f4-ee8450a51921""]",
homeFielder5,TEXT,,"[""081677e0-4134-4f69-a4a4-05acf060ead0""]",
venueZip,TEXT,,"[""44115""]",
awayFielder11,TEXT,,"[""""]",
homeBatter7,TEXT,,"[""7a8633ea-0824-4164-b0b1-e4394da6fc43""]",
homeFielder10,TEXT,,"[""86167542-e9cf-4d20-8022-7ed53dc09d0a""]",
pitchZone,NUMBER,,"[10, 11, 12]",
startingStrikes,NUMBER,,"[0, 1, 2]",
is_wild_pitch,NUMBER,,[0],
awayBatter3,TEXT,,"[""8d6f801e-7f89-4a81-81ec-072f72604c8e""]",
awayFinalHits,NUMBER,,[3],
awayBatter1,TEXT,,"[""d1c9fb51-c10d-4e06-923d-cd9b5dab07ed""]",
rob0_end,NUMBER,,[0],
homeFinalErrors,NUMBER,,[0],
venueName,TEXT,,"[""Progressive Field""]",
awayBatter4,TEXT,,"[""5f4f9e11-f9b5-4221-95b6-13329553848d""]",
awayFielder5,TEXT,,"[""8d6f801e-7f89-4a81-81ec-072f72604c8e""]",
outs,NUMBER,,"[0, 2, 1]",
gameId,TEXT,,"[""e8abd9d7-6989-4c4a-aae9-fd68b4625c42""]",
hitLocation,NUMBER,,[0],
homeTeamName,TEXT,,"[""Indians""]",
inningHalf,TEXT,,"[""BOT"", ""TOP""]",
dayNight,TEXT,,"[""N""]",
startingOuts,NUMBER,,"[0, 2, 1]",
