column_name,column_type,column_description,sample_value,ref_key
PostalCode,TEXT,,"[""T2P 5G3""]",
ReportsTo,FLOAT,,[2.0],
BirthDate,TEXT,,"[""1947-09-19 00:00:00""]",
Fax,TEXT,,"[""+1 (403) 263-4289""]",
Country,TEXT,,"[""Canada""]",
Phone,TEXT,,"[""+1 (403) 263-4423""]",
Address,TEXT,,"[""683 10 Street SW""]",
LastName,TEXT,,"[""Park""]",
HireDate,TEXT,,"[""2003-05-03 00:00:00""]",
Email,TEXT,,"[""margaret@chinookcorp.com""]",
EmployeeId,NUMBER,,[4],
State,TEXT,,"[""AB""]",
Title,TEXT,,"[""Sales Support Agent""]",
FirstName,TEXT,,"[""Margaret""]",
City,TEXT,,"[""Calgary""]",
