column_name,column_type,column_description,sample_value,ref_key
agency,TEXT,,"[""NYPD""]",
park_facility_name,TEXT,,"[""Unspecified""]",
location_type,TEXT,,"[""Street/Sidewalk""]",
facility_type,TEXT,,"[""Precinct""]",
cross_street_1,TEXT,,"[""ELMHURST AVENUE"", ""37 AVENUE"", ""BEND""]",
bridge_highway_segment,TEXT,,[],
due_date,NUMBER,,"[1536784123000000, 1536765393000000, 1536901538000000]",
taxi_pickup_location,TEXT,,[],
latitude,FLOAT,Service request location latitude coordinate.,"[40.75041349262669, 40.75343430153561, 40.74909956269399]",
bbl,NUMBER,,"[4014810038.0, 4012900049.0, 4012850067.0]",
city,TEXT,Parsed location information. City.,"[""JACKSON HEIGHTS""]",
x_coordinate,NUMBER,,"[1019418, 1015330, 1015553]",
incident_address,TEXT,Service location of Service request.,"[""37-50 94 STREET"", ""37-55 79 STREET"", ""37-56 75 STREET""]",
bridge_highway_direction,TEXT,,[],
created_date,NUMBER,Date Service request was created.,"[1536755323000000, 1536736593000000, 1536872738000000]",
closed_date,NUMBER,,"[1536773616000000, 1536742499000000, 1536880995000000]",
longitude,FLOAT,Service request location longitude coordinate.,"[-73.87307226941788, -73.8878215292712, -73.8870239963435]",
location,TEXT,Service request location latitude and longitude coordinates.,"[""(40.750413492626684, -73.87307226941788)"", ""(40.75343430153561, -73.8878215292712)"", ""(40.749099562693985, -73.8870239963435)""]",
resolution_action_updated_date,NUMBER,,"[1536773616000000, 1536742499000000, 1536880995000000]",
bridge_highway_name,TEXT,,[],
taxi_company_borough,TEXT,,[],
road_ramp,TEXT,,[],
open_data_channel_type,TEXT,,"[""PHONE""]",
borough,TEXT,,"[""QUEENS""]",
resolution_description,TEXT,,"[""The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time."", ""The Police Department responded and upon arrival those responsible for the condition were gone."", ""The Police Department issued a summons in response to the complaint.""]",
vehicle_type,TEXT,,[],
agency_name,TEXT,,"[""New York City Police Department""]",
complaint_type,TEXT,,"[""Blocked Driveway""]",
status,TEXT,Service request status. Duplicate statuses indicate that issue had previously been reported recently.,"[""Closed""]",
y_coordinate,NUMBER,,"[212698, 213793, 212214]",
cross_street_2,TEXT,,"[""ROOSEVELT AVENUE"", ""37 ROAD"", ""35 AVENUE""]",
incident_zip,TEXT,Parsed location information. Zip code.,"[""11372""]",
community_board,TEXT,,"[""03 QUEENS""]",
descriptor,TEXT,,"[""No Access""]",
landmark,TEXT,,[],
intersection_street_2,TEXT,,"[""34 AVENUE""]",
intersection_street_1,TEXT,,"[""79 STREET""]",
park_borough,TEXT,,"[""QUEENS""]",
street_name,TEXT,Parsed location information. Street name.,"[""94 STREET"", ""79 STREET"", ""75 STREET""]",
unique_key,NUMBER,The service request tracking number.,"[40254825, 40255479, 40270759]",
address_type,TEXT,,"[""ADDRESS"", ""INTERSECTION""]",
