column_name,column_type,column_description,sample_value,ref_key
start_station_name,TEXT,Start Station Name,"[""Washington Pl & Broadway""]",
start_station_id,NUMBER,Start Station ID,[335],
gender,TEXT,"Gender (unknown, male, female)","[""male"", ""female""]",
tripduration,NUMBER,Trip Duration (in seconds),"[595, 559, 698]",
end_station_name,TEXT,End Station Name,"[""E 24 St & Park Ave S"", ""Henry St & Grand St"", ""W 84 St & Broadway""]",
stoptime,NUMBER,"Stop Time, in NYC local time.","[1394748367000000, 1446136153000000, 1392060354000000]",
start_station_latitude,FLOAT,Start Station Latitude,[40.72903917],
usertype,TEXT,"User Type (Customer = 24-hour pass or 7-day pass user, Subscriber = Annual Member)","[""Subscriber""]",
end_station_id,NUMBER,End Station ID,"[491, 502, 3177]",
birth_year,NUMBER,Year of Birth,"[1986, 1995, 1970]",
starttime,NUMBER,"Start Time, in NYC local time.","[1394747772000000, 1446135594000000, 1392059656000000]",
end_station_longitude,FLOAT,End Station Longitude,"[-73.98602213, -73.981346, -73.977112]",
start_station_longitude,FLOAT,Start Station Longitude,[-73.99404649],
end_station_latitude,FLOAT,End Station Latitude,"[40.74096374, 40.714215, 40.7867947]",
bikeid,NUMBER,Bike ID,"[18662, 24309, 19202]",
