column_name,column_type,column_description,sample_value,ref_key
case_barcode,TEXT,"Submitter identifier, eg HCC1954, TCGA-ZX-AA5X, etc","[""TCGA-E2-A15E"", ""TCGA-BH-A1ES"", ""TCGA-BH-A18V""]",
portion_gdc_id,TEXT,Original/submitter portion ID,"[""NA"", ""90762032-083d-46c4-9c4a-a25b8ad7fa58"", ""800d9227-6bac-44ea-a699-2c347635ff88""]",
portion_barcode,TEXT,Original/submitter portion ID,"[""NA"", ""TCGA-BH-A1ES-06A-12"", ""TCGA-BH-A18V-06A-11""]",
project_id,TEXT,"ID of the Project -- e.g. TCGA-BRCA, TARGET-AML, etc.","[""TCGA-BRCA"", ""TCGA-CESC""]",
slide_barcode,TEXT,Slide submitter ID,"[""TCGA-E2-A15E-06Z-00-DX1"", ""TCGA-BH-A1ES-06A-01-TS1"", ""TCGA-BH-A18V-06A-01-TSA""]",
sample_type_id,NUMBER,"Type of metadata file, eg mage-tab",[6],
program_name,TEXT,"Program name, eg TCGA or TARGET","[""TCGA""]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""0a84f440-20db-433e-8ac5-5a721eaf7db4"", ""9465c220-bf06-4cd1-8466-3477cc47ff6e"", ""3434d0f2-c690-45cf-965a-c5aec66e84e4""]",
sample_type,TEXT,"Two-digit sample_type code which forms part of the sample barcode eg. 01,11,06, etc.","[""Metastatic""]",
slide_gdc_id,TEXT,Slide GDC uuid,"[""ccbe6e6a-aa62-403e-af75-1fa3ca34e31f"", ""88993bf7-05ab-4657-a625-c77592d6dc4b"", ""bef73fc6-fb7d-47ee-8674-df132f5d5b06""]",
sample_barcode,TEXT,Original/submitter sample ID,"[""TCGA-E2-A15E-06Z"", ""TCGA-BH-A1ES-06A"", ""TCGA-BH-A18V-06A""]",
case_gdc_id,TEXT,GDC unique identifier,"[""0a2a3529-f645-4967-9a58-89ee20b8bb62"", ""51ccbf1b-7cae-44ba-991a-11eda8b8c404"", ""6b960b58-28e1-41c6-bd6e-7e669c6aa4ef""]",
