column_name,column_type,column_description,sample_value,ref_key
tumor_type,TEXT,"Tumor Type; e.g. Primary, Type 1, Type 2",[],
tumor_tissue_site,TEXT,"The location on the body where the tumor exists; e.g. Brain, Ovary, Lung, etc.",[],
days_to_last_followup,NUMBER,"If vital_status indicates 'alive', then this is the number of days from the date of diagnosis to the last followup (communication contact).",[],
race,TEXT,"The race of a participant, independent from ethnicity; e.g. White, Black or African American, Asian, Native Hawaiian or other Pacific Islander, American Indian or Alaska Native",[],
number_of_lymphnodes_examined,NUMBER,The number of lymph nodes examined ,[],
venous_invasion,TEXT,"Indicator if large vessel or venous invasion was detected by surgery or presence in a tumor specimen; e.g. Yes, No",[],
hpv_calls,TEXT,"HPV strains; e.g. HPV18, HPV45, etc.",[],
weight,NUMBER,Weight of participant in kilograms,[],
mononucleotide_and_dinucleotide_marker_panel_analysis_status,TEXT,"Status of the mononucleotide and dinucleotide marker panel analysis; microsatellite-stable (MSS), low level MSI (MSI-L) if less than 40% of markers were altered and high level MSI (MSI-H) if greater than 40% of markers were altered",[],
primary_therapy_outcome_success,TEXT,"Kind of outcome achieved after the completion of the initial course of treatment; e.g. Complete Remission/Response, Progressive Disease, etc.",[],
days_to_birth,NUMBER,"Days since birth (a negative value, relative to the date of diagnosis which is considered to be t=0)",[],
lymphatic_invasion,TEXT,"Indicator if small or thin-walled vessel invasion is present, indicating lymphatic involvement; e.g. Yes, No",[],
year_of_diagnosis,NUMBER,Four digit year of the diagnosis,[],
days_to_submitted_specimen_dx,TEXT,Numeric value to represent the day of the diagnosis for the submitted sample.,[],
other_malignancy_histological_type,TEXT,"The histological type of cancer of the other malignancy; e.g. Adenosquamous, Astrocytoma, etc.",[],
pregnancies,TEXT,"The number of times (including currently if it applies) that a female participant has been pregnant, regardless of outcome.",[],
pathologic_stage,TEXT,"The stage of the cancer, based on surgery or biopsy; e.g. Stage I, Stage II, Stage III, Stage IV",[],
h_pylori_infection,TEXT,"Indicator of previous or current diagnosis of Helicobactor pylori infection; e.g. Yes, No, Never, Current",[],
clinical_N,TEXT,"The clinical N score is a rating of the extent of cancer within nearby lymph nodes, based on results of tests done before surgery, such as physical exams and imaging scans; e.g. N1, N2, N3",[],
other_malignancy_type,TEXT,"Indicates whether another malignancy occurred before or at the same time; e.g. Prior Malignancy, Synchronous Malignancy",[],
tobacco_smoking_history,NUMBER,"Category describing current smoking status and smoking history as self-reported by a participant.; e.g. 1, 2, etc.",[],
days_to_initial_pathologic_diagnosis,NUMBER,The number of days to initial pathologic diagnosis,[],
bmi,FLOAT,Body Mass Index of participant,[],
days_to_death,NUMBER,"If vital_status indicates 'dead', then this is the number of days to death (a positive value) relative to the date of diagnosis.",[],
residual_tumor,TEXT,"Status of the tissue margin following surgical resection; e.g. R0, R1, R2, RX",[],
height,NUMBER,Height of participant in centimeters,[],
history_of_neoadjuvant_treatment,TEXT,"Describes the patient's history of neoadjuvant treatment and the kind of treament given prior to resection of the tumor; e.g. Yes, Pharmaceutical Treatment Prior to Resection, etc.",[],
icd_o_3_site,TEXT,"Code that represents the site of the disease using the third edition of the International Classification of Diseases for Oncology, published in 2000, used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms",[],
country,TEXT,"Country of the participant; e.g. Germany, United States, Canada, etc.",[],
ethnicity,TEXT,"The ethnic origination of a participant, independent from race; eg. Not Hispanic or Latino, Hispanic or Latino",[],
case_barcode,TEXT,TCGA patient/case barcode; e.g. TCGA-06-0119,"[""TCGA-2G-AALX"", ""TCGA-2G-AALF"", ""TCGA-2G-AALY""]",
hpv_status,TEXT,"Indicates whether the participant has a record of a positive finding for human papillomavirus; e.g. Positive, Negative, Indeterminate",[],
primary_neoplasm_melanoma_dx,TEXT,"Indicates whether a person had a primary diagnosis of melanoma; e.g. Yes, No",[],
gender,TEXT,"Participant gender; e.g. Male, Female",[],
other_malignancy_anatomic_site,TEXT,"The site on the body where the other malignancy occurred; e.g. Bladder, Uterus, etc.",[],
year_of_tobacco_smoking_onset,NUMBER,Four-digit year that the participant started smoking; e.g. 2010,[],
pathologic_M,TEXT,"The pathologic M score is a rating of metastasis, that is, how much cancer has spread to distant sites. It is based on surgery or biopsy; e.g. MX, M0, M1",[],
neoplasm_histologic_grade,TEXT,"Rating which expresses the degree of abnormality of cancer cells, a measure of differentiation and aggressiveness; e.g. G1, G2, G3, G4",[],
other_dx,TEXT,"Indicator and type of other diagnosis; e.g. No; Yes, History of Prior Malignancy; Yes, History of Synchronous/Bilateral Malignancy; Both History of Synchronous/Bilateral and Prior Malignancy",[],
bcr,TEXT,"Biospecimen Core Resource; e.g. Nationwide Children's Hospital, Washington University",[],
