column_name,column_type,column_description,sample_value,ref_key
file_gdc_id,TEXT,,"[""25f7e937-224c-4047-808d-4adf6249db83""]",
segment_mean,FLOAT,"Mean CN value for this segment -- the value is base2 log(CN/2), centered at 0","[0.1237, -0.496, -0.4483]",
case_gdc_id,TEXT,,"[""6d10d4ee-6331-4bba-93bc-a7b64cc0b22a""]",
aliquot_barcode,TEXT,"Original TCGA aliquot barcode, eg TCGA-12-1089-01A-01D-0517-01","[""TCGA-04-1331-01A-01D-0428-01""]",
sample_gdc_id,TEXT,,"[""a1ec9279-c1a6-4e58-97ed-9ec1f36187c5""]",
chromosome,TEXT,"Chromosome, possible values: chr1-22, and chrX","[""12"", ""17"", ""16""]",
sample_barcode,TEXT,"Original TCGA sample barcode, eg TCGA-12-1089-01A  --  note that one sample may have multiple aliquots and therefore multiple sets of CN segmentations; so be sure to use GROUP BY appropriately in your queries","[""TCGA-04-1331-01A""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; eg. TCGA-OV, etc.","[""TCGA-OV""]",
aliquot_gdc_id,TEXT,,"[""eb2cd85e-61a9-4180-b953-a8ad5fd9bef0""]",
end_pos,NUMBER,1-based end chromosome position of CN segment end- position,"[78501715, 36926341, 67825712]",
start_pos,NUMBER,1-based start chromosome position of CN segment start-position,"[74925328, 14182320, 67305232]",
num_probes,NUMBER,Number of probes in the SNP array used to infer this CN segment,"[2472, 6685, 186]",
case_barcode,TEXT,"Original TCGA case barcode, eg TCGA-12-1089  --  note that each case typically has a primary-tumor sample and a matched-normal (blood or adjacent tissue) sample; please refer to the TCGA Biospecimen table for more details","[""TCGA-04-1331""]",
