column_name,column_type,column_description,sample_value,ref_key
venue_country,TEXT,Country where the game was played,"[""USA""]",
venue_name,TEXT,Name of the venue where the game was played,"[""Dean Smith Center""]",
shot_made,BOOLEAN,Boolean value indicating whether the event was a shot made,[false],
team_division_name,TEXT,Indicator of the team current division name (not unique) to which the event was attributed,"[""NCAA Division I""]",
event_type,TEXT,Category of event,"[""rebound"", ""turnover"", ""assist""]",
game_no,TEXT,"Indicator of which tournament game number a game was, if any",[],
three_point_shot,BOOLEAN,Boolean value indicating whether the event was a three-point shot attempt,[false],
team_league_name,TEXT,Indicator of the team school league name (not unique) to which the event was attributed,"[""NCAA MEN""]",
team_alias,TEXT,Indicator of the team school alias (unique) to which the event was attributed,"[""UNC""]",
venue_zip,TEXT,Zip code of the venue where the game was played,"[""27599"", ""27514""]",
elapsed_time_sec,NUMBER,Total time elapsed in the game in seconds,"[1518, 1585, 210]",
home_conf_name,TEXT,Home team current conference name (not unique),"[""Atlantic Coast""]",
player_id,TEXT,Unique identifier for the player to whom the event is attributed,"[""3c6b9ea0-d4b2-470c-b24e-ac7535f372f2"", ""7e76ca62-9d12-4a43-9251-c539e10f5944"", ""11ddde5b-d034-4d05-a3a8-3626dd83699d""]",
round,TEXT,"Indicator of which tournament round a game was played in, if any",[],
event_id,TEXT,"Unique identifier for the event (""play"")","[""d4634b96-bfe8-4559-b3c5-75af94e3b533"", ""03079fec-8a64-4fde-8b0d-aed8b3a105b6"", ""3fdeff6a-d649-41b7-9b1b-4eea2db1dc47""]",
home_conf_alias,TEXT,Home team current conference alias (not unique),"[""ACC""]",
home_division_alias,TEXT,Home team current division alias (not unique),"[""D1""]",
home_id,TEXT,Home team school ID from SportRadar (unique),"[""e9ca48b2-00ba-41c0-a02b-6885a2da1ff1""]",
venue_capacity,NUMBER,Current capacity of the venue where the game was played,[21750],
team_conf_alias,TEXT,Indicator of the team current conference alias (not unique) to which the event was attributed,"[""ACC""]",
away_division_alias,TEXT,Visiting team division alias (not unique),"[""D1""]",
away_id,TEXT,"Visiting team school ID from SportRadar (unique)
To enable screen reader support, press Ctrl+Alt+Z To learn about keyboard shortcuts, press Ctrl+slash","[""3db7336c-c18a-441b-912e-e2a4408f12ea"", ""f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b"", ""aeaaef0d-5238-414e-ac04-c55a22cba208""]",
type,TEXT,Event subtype giving additional information about the event,"[""rebound"", ""steal"", ""twopointmade""]",
status,TEXT,,"[""closed""]",
team_division_alias,TEXT,Indicator of the team current division alias (not unique) to which the event was attributed,"[""D1""]",
team_basket,TEXT,The basket (left or right) that the team to which the event is attributed is attacking,"[""left"", ""right""]",
team_name,TEXT,Indicator of the school name to which the event was attributed,"[""Tar Heels""]",
scheduled_date,NUMBER,Date the game was played,"[1482969600000000, 1480878000000000, 1383962400000000]",
away_name,TEXT,Visiting team name,"[""Hawks"", ""Highlanders"", ""Golden Grizzlies""]",
game_id,TEXT,Unique identifier for the game,"[""09a90c93-8529-4fba-8700-f512c43b7fc6"", ""a0c1158f-adfc-473f-a40b-f1bebab1aace"", ""314e2d67-35a5-4494-99e4-1b5874ac72dd""]",
event_coord_x,FLOAT,"The location of the play in number of inches from the ""left"" baseline, max 1128","[158.0, 944.0, 1004.0]",
away_league_name,TEXT,Visiting team school league name (not unique),"[""NCAA MEN""]",
points_scored,FLOAT,Number of points scored on the play,[],
