column_name,column_type,column_description,sample_value,ref_key
COUNTRY,TEXT,,"[""US""]",
TIME,NUMBER,,"[1657744834, 1692714332, 1685757011]",
DISPATCH_ID,TEXT,,"[""4XlSL73IQo6d5C"", ""Fay7f7FAWypp4o"", ""bH7WyrGWEUM9Ai""]",
LANGUAGE,TEXT,,"[""en""]",
ID,TEXT,,"[""vcQ9tyNvJboJeg"", ""xn3RR3njl5aXOq"", ""7Qi8YaYoHmcpSg""]",
CANVAS_ID,TEXT,,[],
CANVAS_STEP_MESSAGE_VARIATION_API_ID,TEXT,,"[""AiMcgCnPXqR6qZ"", ""Og44l8GQXE2nKV"", ""JawoJNQHp70cLs""]",
APP_GROUP_ID,TEXT,,"[""OkIYT1HbF7u""]",
SF_CREATED_AT,NUMBER,,"[1657745847, 1692714521, 1685755629]",
TO_PHONE_NUMBER,TEXT,,"[""3o8YhtlhbmaYRy"", ""xE4ki4tlFZdsLx"", ""OSRo755Zu6um2L""]",
DEVICE_ID,TEXT,,"[""rNIaKXdmirhBTv"", ""w4n04yagT9Kkyj"", ""dHkpGaVVOSRn8m""]",
CAMPAIGN_ID,TEXT,,"[""Kc8dRuK3Uhdi876"", ""D5sO4EM56btLw9s"", ""a9AXLzakkUOaTOm""]",
SEND_ID,TEXT,,"[""Ai5DW7X4N1K7nJ"", ""uE9S3ym738n2eJ"", ""jwHClXTBm3aWkl""]",
SUBSCRIPTION_GROUP_API_ID,TEXT,,"[""AHL5Dy4C76nHEy"", ""9JaWeSO1safyAr"", ""fHQnu4LUUwm3KB""]",
APP_GROUP_API_ID,TEXT,,"[""AhPNymsevLT9I6"", ""9VznNjGeGBE3qR"", ""PuSjXf82tgikcL""]",
CATEGORY,TEXT,,"[""dORtj7n0VLjQF6"", ""AcOnHeC6HTMMoo"", ""fY8KIUFvK8Ntpi""]",
CANVAS_API_ID,TEXT,,[],
CAMPAIGN_API_ID,TEXT,,"[""UkmzlpGybO9ISGR"", ""7sGJL7Ow5gJlfF9"", ""H8AuqH27XtJwb1E""]",
MESSAGE_VARIATION_API_ID,TEXT,,"[""EUxKUI6CP4F3r0"", ""9yfBUUMvQeH4Rl"", ""w5qXIJCyGMfDWI""]",
CANVAS_STEP_API_ID,TEXT,,[],
TIMEZONE,TEXT,,"[""Asia/Singapore"", ""Europe/Oslo"", ""Indian/Chagos""]",
USER_ID,TEXT,,"[""1u9LhddHhMgK0mt"", ""0sbqRt310wig6Uu"", ""2jVP8zZu5zPtsqe""]",
GENDER,TEXT,,"[""F"", ""M""]",
EXTERNAL_USER_ID,TEXT,,"[""kRawmCaRzSc"", ""5iPl7KHI9bd"", ""Lk7B3KQceoC""]",
CANVAS_VARIATION_API_ID,TEXT,,"[""wZsOF8LbFZ8b9G"", ""Okmh9L1kkYbdua"", ""ZLhpzUtX7aPD8j""]",
