column_name,column_type,column_description,sample_value,ref_key
OS_VERSION,TEXT,,"[""cIGwSqPsyPpm0J"", ""hNhF47DP5XP60p"", ""fus4PHHD1YgQ91""]",
APP_GROUP_API_ID,TEXT,,"[""OvJSGTJ6AeJq4r"", ""i5lZ7vav2t7JGe"", ""UjPcDs2AR1cfi6""]",
APP_GROUP_ID,TEXT,,"[""OkIYT1HbF7u"", ""JyWFOSKn8bq""]",
DEVICE_ID,TEXT,,"[""46aaI8NKEdzUoN"", ""eiiuNWWKODHjpP"", ""FJnXpitYhAIsaJ""]",
DEVICE_MODEL,TEXT,,"[""SAMSUNG GALAXY NOTE 10/10 PLUS"", ""APPLE IPHONE XS MAX""]",
ID,TEXT,,"[""CjgYsJfQXlctBt"", ""tS4g7FNEfMjTnp"", ""1e5gpiRoWMTazb""]",
USER_ID,TEXT,,"[""2Sow8FHWvdUh7kq"", ""2Wqc9Hi3zPczMGI"", ""27s1FeeflLRS0tV""]",
PLATFORM,TEXT,,"[""android"", ""ios""]",
TIME,NUMBER,,"[1683353016, 1683356115, 1683354482]",
SF_CREATED_AT,TIMESTAMP_LTZ,,"[""2021-12-14 10:19:33.982000-08:00"", ""2021-12-14 10:19:31.275000-08:00""]",
APP_ID,TEXT,,"[""WleeR6PnBPb"", ""cavgwlQbKmE""]",
EXTERNAL_USER_ID,TEXT,,"[""YnGj8eY77Fx"", ""E5H63JRKzwv"", ""a2ZBZAUPG66""]",
APP_API_ID,TEXT,,"[""dNBOS6Pbk73OvL"", ""fNqO4j9CkqDLBR"", ""gPS0tvi3smcQ1h""]",
SDK_VERSION,TEXT,,"[""xjIOo9SfGO2cR3"", ""8S7IIFGrsO8L5i"", ""43KNOmbnAAKCFw""]",
