column_name,column_type,column_description,sample_value,ref_key
AD_TRACKING_ENABLED,BOOLEAN,,[true],
CANVAS_ID,TEXT,,[],
CANVAS_API_ID,TEXT,,[],
APP_API_ID,TEXT,,"[""Yb131otkUAvuLN"", ""dkMkQPW4porgkP"", ""wehBW0wGaMGqop""]",
CAMPAIGN_API_ID,TEXT,,"[""TqBQi51i93iTOvf"", ""fqaBIo9bYOqpttK"", ""0USxee1TNGNsvrd""]",
AD_ID_TYPE,TEXT,,"[""PEP0p4De1f4m9Z"", ""5MdbtBNSVH2BX3"", ""xSYitIREqoFY8k""]",
CANVAS_STEP_MESSAGE_VARIATION_API_ID,TEXT,,"[""ERT06uw4MGekml"", ""SYr9dyDOanSn2I"", ""BZpTmp0VYc4vJk""]",
APP_GROUP_API_ID,TEXT,,"[""KEomeKPeckIetk"", ""j3ySMMpYnplhU6"", ""fEV8GCYIZzDg7h""]",
PLATFORM,TEXT,,"[""ios"", ""android""]",
EXTERNAL_USER_ID,TEXT,,"[""RtenM8764Ie"", ""p8dqaI2iEmW"", ""g337XdhtYV4""]",
APP_GROUP_ID,TEXT,,"[""JyWFOSKn8bq"", ""OkIYT1HbF7u""]",
COUNTRY,TEXT,,"[""US""]",
USER_ID,TEXT,,"[""1l56ymrYc0Kr7L9"", ""1ptY9FvxAY5xTvx"", ""0pk0dTIPvIDBbKj""]",
SDK_VERSION,TEXT,,"[""RjqquSj"", ""nQQwXMJ"", ""XIm9VEE""]",
MESSAGE_VARIATION_API_ID,TEXT,,"[""mOKZKQIMy4eoJK"", ""eY2iP8DyEu3fs7"", ""QFXKByYiF9Jwfs""]",
RESOLUTION,TEXT,,"[""ZsFaRrx"", ""JEdPUGs"", ""wNQwjeG""]",
ID,TEXT,,"[""XKphia026unKGr"", ""HuP3uCqzvgyNsh"", ""shkQhLtKOgOtoX""]",
DEVICE_ID,TEXT,,"[""UkE9PCia88mec1"", ""5rfuiUR5H2Ykx5"", ""b7re6OivlYY55E""]",
TIMEZONE,TEXT,,"[""Asia/Singapore"", ""Europe/Oslo""]",
DISPATCH_ID,TEXT,,"[""46w34fYGCLHCcu"", ""tZ4z3I9FcIBwWv"", ""S0WkK6b908f7Uj""]",
CAMPAIGN_ID,TEXT,,"[""yVtDpA2JCpTMloj"", ""U9HqCw7BrfPHydp"", ""Qja5gABJUx2WzNR""]",
CARRIER,TEXT,,"[""nSWyOLT"", ""78kEQ0c"", ""BJ8zcay""]",
SEND_ID,TEXT,,"[""ePBobfQvAiT2P1"", ""mFIs5aodQb35AW"", ""jCNQIOrOUW4vYH""]",
AD_ID,TEXT,,"[""3TO4luQNPyHgKg"", ""wWqXTqMIsqLJmO"", ""4UZ1HqI2yC6fa9""]",
CANVAS_VARIATION_API_ID,TEXT,,"[""sVbx7KtB9Tc5vm"", ""Hq45TaP623XAeJ"", ""sXhZUzicFvZwJO""]",
BROWSER,TEXT,,"[""Z8c8boT"", ""cn5pbJp"", ""6SIdUtz""]",
CANVAS_STEP_API_ID,TEXT,,[],
SF_CREATED_AT,NUMBER,,"[1689750265, 1693108113, 1684398187]",
OS_VERSION,TEXT,,"[""03zOPgF"", ""lwpN55k"", ""Qozdcsp""]",
LANGUAGE,TEXT,,"[""en""]",
GENDER,TEXT,,"[""M""]",
TIME,NUMBER,,"[1689750584, 1693107569, 1684397837]",
DEVICE_MODEL,TEXT,,"[""APPLE IPHONE XS MAX"", ""HUAWEI P30 PRO""]",
