column_name,column_type,column_description,sample_value,ref_key
SF_CREATED_AT,TIMESTAMP_LTZ,,"[""2021-12-14 09:43:56.328000-08:00"", ""2021-12-14 09:43:50.495000-08:00"", ""2021-12-14 09:43:50.010000-08:00""]",
APP_API_ID,TEXT,,"[""oFnn8R4bp6Cz6W"", ""jwpg1IBtfsX38e"", ""n357J4VAE3wr14""]",
EXTERNAL_USER_ID,TEXT,,"[""OXxY3K16GL3"", ""Tl9hh4PQONh"", ""hWIuS2L7JrP""]",
APP_GROUP_API_ID,TEXT,,"[""0LcXLJXhGIh0RN"", ""0ox1aPCsYHCLvs"", ""Ej5uWtJPNSrpdA""]",
ORPHANED_BY_ID,TEXT,,"[""CObwuawzlgpgkO"", ""1bvmHl9TU9r9En"", ""DamgSue71bw6pr""]",
ID,TEXT,,"[""kulgMLGYrjWivy"", ""6vogr679XxuVBR"", ""TbEyfLe27BaHqJ""]",
APP_ID,TEXT,,"[""WleeR6PnBPb"", ""cavgwlQbKmE""]",
APP_GROUP_ID,TEXT,,"[""OkIYT1HbF7u"", ""JyWFOSKn8bq""]",
TIME,NUMBER,,"[1690064824, 1647266609, 1636879050]",
DEVICE_ID,TEXT,,"[""rQwpGg5dOcLV10"", ""2ZyB8ZC8whWDXX"", ""3cfmjRtR7mTjwT""]",
USER_ID,TEXT,,"[""2FcutPiJOTNcdf7"", ""2VTuCICYwnjHeCO"", ""1WyOr504IOliYMk""]",
