column_name,column_type,column_description,sample_value,ref_key
APP_GROUP_API_ID,TEXT,,"[""Eakd5vcHShadl3"", ""zfw1OkbZKHaDiM"", ""VejYzgmMCTKW6n""]",
SF_CREATED_AT,TIMESTAMP_LTZ,,"[""2021-12-14 11:16:33.148000-08:00"", ""2021-12-14 11:16:43.757000-08:00"", ""2021-12-14 11:16:33.223000-08:00""]",
FLOAT_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  1.683676478000000e+09,\n  1.683674456000000e+09,\n  1.683674744000000e+09,\n  1.683674924000000e+09\n]"", ""[\n  1.686890053000000e+09,\n  1.686890068000000e+09,\n  1.686890798000000e+09,\n  1.686888801000000e+09\n]"", ""[\n  1.681154991000000e+09,\n  1.681154712000000e+09,\n  1.681154303000000e+09,\n  1.681153464000000e+09\n]""]",
DEVICE_ID,TEXT,,"[""pkETikEAYE2LNY"", ""nBo7EuA2SOUfMa"", ""EDWLtLkF8xiTlg""]",
CANVAS_STEP_API_ID,TEXT,,[],
EXTERNAL_USER_ID,TEXT,,"[""y3gkTkRnQod"", ""3AqRIxU4P8J"", ""sHMlEYWNSsW""]",
CANVAS_VARIATION_ID,TEXT,,[],
CANVAS_STEP_ID,TEXT,,[],
MESSAGE_VARIATION_ID,TEXT,,"[""kUHnX8PVDsEi0M6"", ""iRPj7gbA3vKUSqm"", ""BHuZoB40XSTwNmN""]",
TIMEZONE,TEXT,,"[""Europe/Oslo"", ""America/Denver"", ""Indian/Chagos""]",
DISPATCH_ID,TEXT,,"[""XaDLLAG4MbswIi"", ""EtKGbxn4TzjTsK"", ""NcMxov9rjW4MJW""]",
SEND_ID,TEXT,,"[""JIZGXhxfeFbYDa"", ""oKCM3NZlRVssDA"", ""jX5duayeYh4Yzr""]",
SUBSCRIPTION_GROUP_ID,TEXT,,"[""UsFQZvtNCMtPKE"", ""lsdq72jEnM8bEg"", ""LZWpdrxJm6ERsd""]",
CAMPAIGN_API_ID,TEXT,,"[""JTBz0nhEFpNgUgZ"", ""4GMjvMWfscjnkOw"", ""9OpQgQOTsLfsDUi""]",
STRING_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  \""2XraZOOM7rjvxP\"",\n  \""Pdr5d6DpN1Yu5F\"",\n  \""56x9wLWvRDgnud\"",\n  \""dhLKNXHPs9egYv\""\n]"", ""[\n  \""o3egNk0bnRuCWD\"",\n  \""T93mocp5yn2GY7\"",\n  \""MG8U2nVufyrQdU\"",\n  \""ACPYn1yS2YkkIF\""\n]"", ""[\n  \""Sqqem1uDBKg3dP\"",\n  \""BQAUZcSkzRdjDy\"",\n  \""3zvM69AHNtl8mO\"",\n  \""QiUUx3r7JIAeTH\""\n]""]",
CANVAS_STEP_MESSAGE_VARIATION_ID,TEXT,,"[""aWlOzvUE1HqFuv"", ""biTpF0WZnHX4Ca"", ""gZGEXgJIIoaDCP""]",
BOOLEAN_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  true,\n  true,\n  true,\n  true\n]""]",
GENDER,TEXT,,"[""M"", ""F""]",
NUMBER_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  1.683673692000000e+09,\n  1.683675766000000e+09,\n  1.683674116000000e+09,\n  1.683674026000000e+09\n]"", ""[\n  1.686888148000000e+09,\n  1.686889512000000e+09,\n  1.686888006000000e+09,\n  1.686890942000000e+09\n]"", ""[\n  1.681156366000000e+09,\n  1.681153216000000e+09,\n  1.681154293000000e+09,\n  1.681153456000000e+09\n]""]",
USER_ID,TEXT,,"[""1n0CKC6eOHBuTPa"", ""1n0QPzYlaPxXgZH"", ""1m50JS5h6b2XA4h""]",
LANGUAGE,TEXT,,"[""en""]",
CANVAS_API_ID,TEXT,,[],
CANVAS_STEP_MESSAGE_VARIATION_API_ID,TEXT,,"[""XKGxjh7jBe8QDm"", ""IjZFi7rZdUtGTO"", ""UHKIWa3GLoIMEb""]",
COUNTRY,TEXT,,"[""US""]",
TO_PHONE_NUMBER,TEXT,,"[""fCdMoYSEORFbQ3"", ""XYd0m3yoO6gG9k"", ""bfYY9N1txwKN9F""]",
ID,TEXT,,"[""pFam8zon5R2JLU"", ""N996yaGxb4I21E"", ""mY9R4QOUFwaJsV""]",
APP_GROUP_ID,TEXT,,"[""JyWFOSKn8bq"", ""OkIYT1HbF7u""]",
PROVIDER_ERROR_CODE,TEXT,,"[""DHVWFOQ"", ""MwT1DBN"", ""IcfoVMi""]",
TIME_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  1683674023,\n  1683675598,\n  1683674500,\n  1683676432\n]"", ""[\n  1686890001,\n  1686888579,\n  1686888309,\n  1686889081\n]"", ""[\n  1681156042,\n  1681154850,\n  1681156178,\n  1681153614\n]""]",
SUBSCRIPTION_GROUP_API_ID,TEXT,,"[""DjBFo9sYc2Lz3q"", ""n1Lzvf8PAXS9Aq"", ""2A2BZbQKkJRLmQ""]",
CANVAS_ID,TEXT,,[],
TIME,NUMBER,,"[1683674158, 1686890424, 1681155588]",
CANVAS_VARIATION_API_ID,TEXT,,"[""ZG72GlBSPSbBKT"", ""qmNIwhoR5j30cq"", ""7L2Kld1345FdIa""]",
MESSAGE_VARIATION_API_ID,TEXT,,"[""3OtCXr5G9rLg2A"", ""DDHvgdWUL9aRB1"", ""PDubuKhLuK4CAW""]",
ERROR,TEXT,,"[""SrO8fL9"", ""JtdHTWp"", ""vxOghQP""]",
CAMPAIGN_ID,TEXT,,"[""sAJnyQMUwgQ5hhy"", ""zdEc4FTQdtCMWqK"", ""cljltqDg08SXwQ0""]",
