column_name,column_type,column_description,sample_value,ref_key
SDK_VERSION,TEXT,,"[""CFxmtPszGqRgTK"", ""IvDW0Qan4DQU2e"", ""kSXdPdBjkFHmgO""]",
EXTERNAL_USER_ID,TEXT,,"[""Ebi14DFHmyo"", ""e9xtvYfzCFP"", ""gwb9O2Num5I""]",
SF_CREATED_AT,TIMESTAMP_LTZ,,"[""2021-12-14 10:17:42.404000-08:00"", ""2021-12-14 10:16:52.479000-08:00"", ""2021-12-14 10:16:52.951000-08:00""]",
TIME,NUMBER,,"[1688363176, 1688393687, 1634851006]",
PLATFORM,TEXT,,"[""android"", ""ios""]",
SESSION_ID,TEXT,,"[""9b2MkeSFsF2eij"", ""7rsaErNbHEkSWB"", ""VTAqrAAcCcagdN""]",
ID,TEXT,,"[""rG0HV0EMf4x1ef"", ""JVdA2lJOqd88jw"", ""siQB0ro3imAPl2""]",
DEVICE_ID,TEXT,,"[""jde0Z177aSrgRA"", ""p1hELBW9tv1ORX"", ""8wHi4G88eaeJyc""]",
APP_GROUP_API_ID,TEXT,,"[""hmedXVqzByC8c5"", ""yX3WSfgLB0iy4a"", ""56bE4eYnP4vye3""]",
APP_API_ID,TEXT,,"[""bpD88hd4zIdvnz"", ""dUQqMJ4suu654H"", ""hg0LQ4oxapWHZD""]",
APP_ID,TEXT,,"[""cavgwlQbKmE"", ""WleeR6PnBPb""]",
OS_VERSION,TEXT,,"[""qLesGgWFyD9BaH"", ""MNBWvY9SRiM4o0"", ""tvlpywieQYu8TA""]",
APP_GROUP_ID,TEXT,,"[""JyWFOSKn8bq"", ""OkIYT1HbF7u""]",
DEVICE_MODEL,TEXT,,"[""HUAWEI P30 PRO"", ""APPLE IPHONE XS MAX""]",
USER_ID,TEXT,,"[""2p4wUx0lvvIo550"", ""1HpoBNgeAp5MwR2"", ""17Yu4Gsj8vWHzB3""]",
DURATION,FLOAT,,"[10.0, 14.0, 255.0]",
