column_name,column_type,column_description,sample_value,ref_key
TIME,NUMBER,,"[1691312513, 1645012604, 1683798398]",
SF_CREATED_AT,TIMESTAMP_LTZ,,"[""2021-12-14 11:16:32.946000-08:00"", ""2021-12-14 11:17:45.318000-08:00"", ""2021-12-14 11:17:59.536000-08:00""]",
TIME_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  1691313082,\n  1691313111,\n  1691314390,\n  1691315180\n]"", ""[\n  1645010134,\n  1645009207,\n  1645011443,\n  1645010317\n]"", ""[\n  1683798534,\n  1683796126,\n  1683795785,\n  1683796255\n]""]",
CANVAS_ID,TEXT,,"[""wD5d6cctisM1Jrh""]",
EXTERNAL_USER_ID,TEXT,,"[""WC5rnzke8bf"", ""HT01XrcKPcb"", ""fRVgYldZMfE""]",
SEND_ID,TEXT,,"[""9emj20SkcYkTch"", ""gBrbVKBKEKHgBC"", ""5J9qasICWPg2Ml""]",
STRING_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  \""bMAFPoYIyUNsEB\"",\n  \""i5j6D5BUjadspE\"",\n  \""Wtlk0QIxHVMyHR\"",\n  \""85iHoruYlUTCwm\""\n]"", ""[\n  \""5YjEpNFAolJWr3\"",\n  \""DTKvbS1BRLRhYN\"",\n  \""DthrF2dTSJvgB6\"",\n  \""oEismfA7EO0fRY\""\n]"", ""[\n  \""LDjAcGtVZO08Nk\"",\n  \""ncCWvm0XE1Ocse\"",\n  \""9xRkQFYKxi7G3S\"",\n  \""hRoZYsztHKlcwr\""\n]""]",
APP_GROUP_API_ID,TEXT,,"[""ToYjiNSX2uIp3r"", ""8RxPHAfvrT1F2Y"", ""4ZlO6z9jr7VJ9E""]",
CANVAS_STEP_API_ID,TEXT,,"[""svbprlFJ6ykbbra""]",
CAMPAIGN_API_ID,TEXT,,"[""hujHkHixYkguu0C"", ""WuEuj3BPE8hb9Ko"", ""xNORLcDj8muMW9X""]",
ID,TEXT,,"[""yrTVLBvgWIk1bA"", ""PoVI6BpLWkaVuq"", ""jSPyNxVkd2Owsm""]",
CANVAS_STEP_MESSAGE_VARIATION_ID,TEXT,,"[""icVbWBMRfHb7Kg"", ""zYFvEsoWpmh2gI"", ""Xb7qoGhzZ8fkFd""]",
FROM_PHONE_NUMBER,TEXT,,"[""3GykDEc"", ""Cxkch72"", ""bUW1AyL""]",
DEVICE_ID,TEXT,,"[""zhAvptrZdVeEjZ"", ""E2fxyqWQGekRe3"", ""kHL8bnbb6j3mNL""]",
CANVAS_API_ID,TEXT,,"[""cEgTFQoMsG5oqOx""]",
FLOAT_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  1.691313582000000e+09,\n  1.691315158000000e+09,\n  1.691312829000000e+09,\n  1.691314324000000e+09\n]"", ""[\n  1.645011942000000e+09,\n  1.645009641000000e+09,\n  1.645010149000000e+09,\n  1.645010188000000e+09\n]"", ""[\n  1.683798111000000e+09,\n  1.683797802000000e+09,\n  1.683798834000000e+09,\n  1.683798941000000e+09\n]""]",
BOOLEAN_CUSTOM_ATTRIBUTES,ARRAY,,"[""[\n  true,\n  true,\n  true,\n  true\n]""]",
COUNTRY,TEXT,,"[""US""]",
MESSAGE_VARIATION_ID,TEXT,,"[""9VoLRgrVdBc2PNE"", ""g8Sy5sU2R8LAvmT"", ""4Kf8W5vZ3TDfraG""]",
DISPATCH_ID,TEXT,,"[""re1cV2NjggJXEj"", ""yLivJovZWiLeNq"", ""OiyoxFaB7ZFNrE""]",
TIMEZONE,TEXT,,"[""Indian/Chagos"", ""Asia/Singapore"", ""America/New_York""]",
LANGUAGE,TEXT,,"[""en""]",
CAMPAIGN_ID,TEXT,,"[""UwWrZG5io195AWG"", ""vtEbsCxRlyliEQZ"", ""RRETPYeeEsmb0hQ""]",
CANVAS_VARIATION_API_ID,TEXT,,"[""olo92wsuOQyP1G"", ""4DFuGvmklIalMg"", ""kI5ww9HXdfU7EN""]",
APP_GROUP_ID,TEXT,,"[""OkIYT1HbF7u"", ""JyWFOSKn8bq""]",
CANVAS_STEP_ID,TEXT,,"[""VUCydlKkEeJCEey""]",
CANVAS_STEP_MESSAGE_VARIATION_API_ID,TEXT,,"[""0TWgU3WaQ6JYiK"", ""JX6G0l1wVUInp2"", ""epTVoraoYYZZRI""]",
TO_PHONE_NUMBER,TEXT,,"[""dT4kX2SukXP0yV"", ""TRjp53Fq9dzj0w"", ""luNBTU47VxyzxG""]",
MESSAGE_VARIATION_API_ID,TEXT,,"[""NcD0UmSPOmyMi8"", ""I51n105fJRbRR9"", ""5TXxjWGLf1erX6""]",
