column_name,column_type,column_description,sample_value,ref_key
min_percent_lymphocyte_infiltration,FLOAT,The minimum percentage of infiltration by lymphocytes in a sample or specimen,[],
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation; e.g. TCGA-OV, etc.","[""TCGA-CESC""]",
avg_percent_tumor_cells,FLOAT,The average percentage of tumor cells in a sample or specimen,[],
min_percent_stromal_cells,FLOAT,The minimum percentage of stromal cells in a sample or specimen,[],
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), eg a1ec9279-c1a6-4e58-97ed-9ec1f36187c5  --  this can be used to access more information from the GDC data portal","[""a18a106c-712f-4161-9227-a0659d23d648"", ""ce324702-d597-49e4-8669-bcf2833c0f28"", ""ba226de0-7a7c-42dc-84a4-10c0cf798244""]",
days_to_collection,FLOAT,"Time interval from the date of biospecimen collection to the date of initial pathologic diagnosis, represented as a calculated number of days.","[76.0, 259.0, 3385.0]",
bcr,TEXT,"Biospecimen Core Resource; e.g. Nationwide Children's Hospital, Washington University","[""Nationwide Children's Hospital""]",
avg_percent_stromal_cells,FLOAT,The average percentage of stromal cells in a sample or specimen,[],
avg_percent_tumor_nuclei,FLOAT,The average percentage of tumor nuclei in a sample or specimen,[],
batch_number,NUMBER,The BCR Batch Code; see https://gdc.cancer.gov/resources-TCGA-users/TCGA-code-tables/bcr-batch-codes for explanation of the codes,[256],
max_percent_stromal_cells,FLOAT,The maximum percentage of stromal cells in a sample or specimen,[],
num_portions,NUMBER,"In some cases, a sample was divided into multiple portions -- up to 6 portions, but for most samples the number is 1 (or even 0).",[1],
min_percent_neutrophil_infiltration,FLOAT,The minimum percentage of neutrophil infiltration in a sample or specimen,[],
max_percent_tumor_nuclei,FLOAT,The maximum percentage of tumor nuclei in a sample or specimen,[],
min_percent_tumor_cells,FLOAT,The minimum percentage of tumor cells in a sample or specimen,[],
sample_type,TEXT,"Two-digit sample_type code which forms part of the sample barcode e.g. 01,11,06, etc.","[""10""]",
case_gdc_id,TEXT,GDC unique identifer for this case; e.g. 7b4ce492-ff40-4bf1-b3e8-75ff83e8746d. This identifier can be used to find more information at the GDC Data Portal ( https://portal.gdc.cancer.gov/cases/7b4ce492-ff40-4bf1-b3e8-75ff83e8746d ),"[""63dcfa32-c69e-45ad-bea3-ae672acb11c6"", ""74e47ded-2c00-4455-aaa6-cd662dfbf05e"", ""e7c7783c-1d0f-4f42-a4cf-518825e91d91""]",
avg_percent_monocyte_infiltration,FLOAT,The average percentage of infiltration by monocyte in a sample or specimen,[],
case_barcode,TEXT,"TCGA patient/case barcode, eg TCGA-AB-2809 (the first 12 characters of the 16-character sample barcode)","[""TCGA-FU-A40J"", ""TCGA-LP-A4AW"", ""TCGA-IR-A3LB""]",
avg_percent_neutrophil_infiltration,FLOAT,The average percentage of neutrophil infiltration in a sample or specimen,[],
min_percent_necrosis,FLOAT,The minimum percentage of necrosis in a sample or specimen,[],
max_percent_necrosis,FLOAT,The maximum percentage of necrosis in a sample or specimen,[],
num_slides,NUMBER,"In some cases, portions of a sample were placed onto multiple slides -- generally not more than 2, but occasionally more.",[0],
sample_barcode,TEXT,TCGA sample_barcode; e.g. TCGA-AB-2809-03A.,"[""TCGA-FU-A40J-10A"", ""TCGA-LP-A4AW-10A"", ""TCGA-IR-A3LB-10A""]",
max_percent_tumor_cells,FLOAT,The maximum percentage of tumor cells in a sample or specimen,[],
avg_percent_necrosis,FLOAT,The average percentage of necrosis in a sample or specimen,[],
max_percent_monocyte_infiltration,FLOAT,The maximum percentage of infiltration by monocytes in a sample or specimen,[],
avg_percent_normal_cells,FLOAT,The average percentage of normal cells in a sample or specimen,[],
program_name,TEXT,"Program Name, always TCGA (The Cancer Genome Atlas) in this table.","[""TCGA""]",
sample_type_name,TEXT,"The longer name of the sample type; e.g. Primary Tumor, Recurrent Tumor, etc.","[""Blood Derived Normal""]",
min_percent_normal_cells,FLOAT,The minimum percentage of normal cells in a sample or specimen,[],
min_percent_tumor_nuclei,FLOAT,The minimum percentage of tumor nuclei in a sample or specimen,[],
avg_percent_lymphocyte_infiltration,FLOAT,The average percentage of infiltration by lymphocytes in a sample or specimen,[],
max_percent_lymphocyte_infiltration,FLOAT,The maximum percentage of infiltration by lymphocytes in a sample or specimen,[],
is_ffpe,TEXT,Indicator to signify whether or not the tissue sample was fixed in formalin and embedded in paraffin (FFPE); almost always NO -- only a few (99) FFPE samples were included in the TCGA project,"[""NO""]",
max_percent_normal_cells,FLOAT,The maximum percentage of normal cells in a sample or specimen,[],
days_to_sample_procurement,FLOAT,The number of days from the date the patient was diagnosed to the date of the procedure that produced the sample.,"[42.0, 27.0, 25.0]",
max_percent_neutrophil_infiltration,FLOAT,The maximum percentage of neutrophil infiltration in a sample or specimen,[],
min_percent_monocyte_infiltration,FLOAT,The minimum percentage of infiltration by lymphocytes in a sample or specimen,[],
