column_name,column_type,column_description,sample_value,ref_key
vendor_name,TEXT,The vendor name of the company for the brand of liquor ordered,"[""REMY COINTREAU USA         ."", ""REMY COINTREAU USA INC""]",
item_number,TEXT,Item number for the individual liquor product ordered.,"[""64776""]",
address,TEXT,Address of store who ordered the liquor.,"[""2890 DEVILS GLEN ROAD"", ""4605 FLEUR DRIVE"", ""6301 UNIVERSITY""]",
bottle_volume_ml,NUMBER,Volume of each liquor bottle ordered in milliliters.,[750],
city,TEXT,City where the store who ordered the liquor is located,"[""BETTENDORF"", ""DES MOINES"", ""CEDAR FALLS""]",
invoice_and_item_number,TEXT,Concatenated invoice and line number associated with the liquor order. This provides a unique identifier for the individual liquor products included in the store order.,"[""S07801100105"", ""INV-12144100115"", ""INV-70258000176""]",
state_bottle_cost,FLOAT,The amount that Alcoholic Beverages Division paid for each bottle of liquor ordered,"[23.31, 19.99, 22.98]",
state_bottle_retail,FLOAT,The amount the store paid for each bottle of liquor ordered,"[34.96, 29.99, 34.47]",
vendor_number,TEXT,The vendor number of the company for the brand of liquor ordered,"[""389"", ""389.0""]",
pack,NUMBER,The number of bottles in a case for the liquor ordered,[12],
category_name,TEXT,Category of the liquor ordered.,"[""MISC. IMPORTED CORDIALS & LIQUEURS"", ""IMPORTED CORDIALS & LIQUEURS""]",
store_name,TEXT,Name of store who ordered the liquor.,"[""HY-VEE WINE AND SPIRITS / BETTENDORF"", ""HY-VEE FOOD STORE / FLEUR / DSM"", ""HY-VEE FOOD STORE / CEDAR FALLS""]",
item_description,TEXT,Description of the individual liquor product ordered.,"[""COINTREAU LIQUEUR""]",
sale_dollars,FLOAT,Total cost of liquor order (number of bottles multiplied by the state bottle retail),"[104.88, 89.97, 103.41]",
store_location,BINARY,"Location of store who ordered the liquor. The Address, City, State and Zip Code are geocoded to provide geographic coordinates. Accuracy of geocoding is dependent on how well the address is interpreted and the completeness of the reference data used.","[""bytearray(b'\\x01\\x01\\x00\\x00\\x00\\xb8\\x02\\n\\xf5\\xf4\\x9eV\\xc0E+\\xf7\\x02\\xb3\\xc6D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x0002\\x01\\xbfFiW\\xc0\\x16\\xfc6\\xc4x\\xc5D@')"", ""bytearray(b'\\x01\\x01\\x00\\x00\\x00S.\\x8a\\xa7\\xc9\\x1bW\\xc0}\\x82\\xef\\xf6\\x93AE@')""]",
zip_code,TEXT,Zip code where the store who ordered the liquor is located,"[""52722"", ""50321.0"", ""50613.0""]",
county_number,TEXT,Iowa county number for the county where store who ordered the liquor is located,"[""82"", ""77""]",
county,TEXT,County where the store who ordered the liquor is located,"[""SCOTT"", ""POLK"", ""BLACK HAWK""]",
volume_sold_liters,FLOAT,"Total volume of liquor ordered in liters. (i.e. (Bottle Volume (ml) x Bottles Sold)/1,000)""",[2.25],
store_number,TEXT,Unique number assigned to the store who ordered the liquor.,"[""2603"", ""2561"", ""2572""]",
bottles_sold,NUMBER,The number of bottles of liquor ordered by the store,[3],
category,TEXT,Category code associated with the liquor ordered,"[""1082900.0"", ""1082000.0"", ""1082100.0""]",
date,DATE,Date of order,"[""2012-09-18"", ""2018-05-17"", ""2024-05-16""]",
volume_sold_gallons,FLOAT,"Total volume of liquor ordered in gallons. (i.e. (Bottle Volume (ml) x Bottles Sold)/3785.411784)""",[0.59],
