column_name,column_type,column_description,sample_value,ref_key
RefNo,NUMBER,reference number (but treated as a string),"[223, 427, 428]",
PrevTreat,TEXT,"one or more characters indicating previous treatment type(s), eg 'C', or 'C,R', or 'R,S' (or blank)",[],
SpecObs,TEXT,unknown/unnecessary field -- always blank,[],
PatientID,TEXT,unknown/unnecessary field -- always blank,[],
PatientName,TEXT,unknown/unnecessary field -- always blank,[],
PrevTopo,TEXT,topology code (eg '0401') for previous-tumor (frequently blank),[],
Immunology,TEXT,"most frequently blank, otherwise 'B' or 'T'",[],
Race,TEXT,"one of 'W', 'A', 'B', or 'O' (or blank)","[""W""]",
Morph,TEXT,"morphology code, eg '1602'","[""1010""]",
Age,NUMBER,"can be blank, otherwise an integer between 0 and 100","[60, 2, 76]",
SpecMorph,TEXT,"specific morphology, eg 'Aplastic anemia', or 'AML with cup-like nuclei'",[],
CaseNo,TEXT,"case number (usually a number, but can be a string, therefore treating as string)","[""1"", ""2"", ""121""]",
Topo,TEXT,"topology code, eg '0902'","["" ""]",
Sex,TEXT,"one of 'M', 'F', or blank","[""M"", ""F""]",
Country,TEXT,"country code, eg '3020'","[""3020"", ""5270"", ""5260""]",
Series,TEXT,"one of 'U', 'S', or 'D' (never blank)","[""S"", ""U""]",
HerDis,TEXT,hereditary disease code (eg '110'),"[""110""]",
CaseOrder,NUMBER,unknown integer field between 0 and 991807,"[1, 2, 121]",
PrevMorph,TEXT,morphology code (eg '3111') for previous-tumor (frequently blank),[],
Origin,TEXT,"blank about half the time, otherwise 'L'","["" "", ""L""]",
SpecHerDis,TEXT,"specific hereditary disease, eg 'Fanconi anemia' or 'inv(9)(p11q13)'","[""+21""]",
PrevTum,TEXT,"previous-tumor flag, either blank or 'Y'","["" ""]",
