column_name,column_type,column_description,sample_value,ref_key
purge_in,TEXT,,"[""N""]",
record_dt,TEXT,,"[""2014-03-27"", ""2013-10-31"", ""2013-09-21""]",
caddress_3,TEXT,,"[""BOCA RATON, FL 33498"", ""BOULDER, CO 80302"", ""FAIRFAX, VA 22033""]",
frame_no,TEXT,,"[""627"", ""780"", ""75""]",
caddress_4,TEXT,,[],
caddress_1,TEXT,,"[""20283 STATE ROAD 7"", ""1526 SPRUCE STREET"", ""4000 LEGATO RD""]",
cname,TEXT,,"[""CUENOT, FORSYTHE & KIM, LLC"", ""DUFT BORNSEN & FETTIG LLP"", ""STEVEN DRISKILL""]",
convey_text,TEXT,,"[""ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS).""]",
caddress_2,TEXT,,"[""STE. 300"", ""STE. 302"", ""STE. 310""]",
rf_id,TEXT,,"[""325420627"", ""315210780"", ""312550075""]",
file_id,TEXT,,"[""14""]",
last_update_dt,TEXT,,"[""2016-12-27"", ""2016-11-08"", ""2014-02-27""]",
reel_no,TEXT,,"[""32542"", ""31521"", ""31255""]",
page_count,TEXT,,"[""14"", ""5"", ""8""]",
