column_name,column_type,column_description,sample_value,ref_key
MIN_HEIGHT_M,TEXT,,[],
BUILDING_LEVELS,TEXT,,[],
SUBCLASS,TEXT,,"[""building"", ""dwelling""]",
WIKIDATA,TEXT,,[],
CLASS,TEXT,,"[""general"", ""residential""]",
SHOP,TEXT,,[],
BUILDING,TEXT,,"[""yes"", ""house""]",
SURFACE_AREA_SQ_M,TEXT,,"[""6.4"", ""92.2"", ""82.59""]",
LANDUSE,TEXT,,"[""residential:residential""]",
CONTAINS_ADDRESSES,TEXT,,"[""[{\""addr:city\"":\""Heerlen\"",\""addr:housenumber\"":\""59\"",\""addr:postcode\"":\""6414HE\"",\""addr:street\"":\""Navolaan\"",\""node\"":2885689508}]"", ""[{\""addr:city\"":\""Hapert\"",\""addr:housenumber\"":\""5\"",\""addr:postcode\"":\""5527BE\"",\""addr:street\"":\""Vestdijk\"",\""node\"":2827407991}]"", ""[{\""addr:city\"":\""Hoogerheide\"",\""addr:housenumber\"":\""8\"",\""addr:postcode\"":\""4631EE\"",\""addr:street\"":\""Jef Adriaansenstraat\"",\""node\"":2831956567}]""]",
HEIGHT_M,TEXT,,[],
BUILDING_LOCATION,TEXT,,[],
GEO_CORDINATES,GEOGRAPHY,,"[""{\n  \""coordinates\"": [\n    [\n      [\n        5.4345887,\n        51.4442623\n      ],\n      [\n        5.4345635,\n        51.4442855\n      ],\n      [\n        5.434588,\n        51.4442959\n      ],\n      [\n        5.4346132,\n        51.4442727\n      ],\n      [\n        5.4345887,\n        51.4442623\n      ]\n    ]\n  ],\n  \""type\"": \""Polygon\""\n}"", ""{\n  \""coordinates\"": [\n    [\n      [\n        5.962885,\n        50.9207116\n      ],\n      [\n        5.9627179,\n        50.9207963\n      ],\n      [\n        5.9627727,\n        50.9208395\n      ],\n      [\n        5.9628616,\n        50.9207942\n      ],\n      [\n        5.9629029,\n        50.9207732\n      ],\n      [\n        5.9629396,\n        50.9207545\n      ],\n      [\n        5.962885,\n        50.9207116\n      ]\n    ]\n  ],\n  \""type\"": \""Polygon\""\n}"", ""{\n  \""coordinates\"": [\n    [\n      [\n        5.2484547,\n        51.3720381\n      ],\n      [\n        5.2483299,\n        51.37204\n      ],\n      [\n        5.2483331,\n        51.3721298\n      ],\n      [\n        5.248458,\n        51.372128\n      ],\n      [\n        5.2484578,\n        51.3721209\n      ],\n      [\n        5.2484449,\n        51.372121\n      ],\n      [\n        5.2484434,\n        51.3720802\n      ],\n      [\n        5.2484563,\n        51.37208\n      ],\n      [\n        5.2484547,\n        51.3720381\n      ]\n    ]\n  ],\n  \""type\"": \""Polygon\""\n}""]",
CONTAINS_ADDR_STREET,TEXT,,"[""[\""Navolaan\""]"", ""[\""Vestdijk\""]"", ""[\""Jef Adriaansenstraat\""]""]",
LAYER,TEXT,,[],
TOURISM,TEXT,,[],
AMENITY,TEXT,,[],
ORIGINAL_SOURCE_TAGS,VARIANT,,"[""{\n  \""building\"": \""yes\"",\n  \""ref:bag\"": \""772100001000797\"",\n  \""source\"": \""BAG\"",\n  \""source:date\"": \""2014-02-11\"",\n  \""start_date\"": \""2009\""\n}"", ""{\n  \""building\"": \""house\"",\n  \""ref:bag\"": \""917100000012588\"",\n  \""source\"": \""BAG\"",\n  \""source:date\"": \""2014-05-28\"",\n  \""start_date\"": \""1962\""\n}"", ""{\n  \""building\"": \""house\"",\n  \""ref:bag\"": \""1728100000005947\"",\n  \""source\"": \""BAG\"",\n  \""source:date\"": \""2014-03-24\"",\n  \""start_date\"": \""1974\""\n}""]",
CONTAINS_ADDR_POSTCODE,TEXT,,"[""[\""6414HE\""]"", ""[\""5527BE\""]"", ""[\""4631EE\""]""]",
ID,TEXT,,"[""w267887990@1"", ""w284864755@1"", ""w278375476@1""]",
NAMES,VARIANT,,"[""{}""]",
QUADKEY,TEXT,,"[""120202131123112"", ""120203022211312"", ""120202131211123""]",
