column_name,column_type,column_description,sample_value,ref_key
actor_3,TEXT,,"["""", ""Spencer Tracy"", ""Gloria Grahame""]",
locations,TEXT,,"[""20th and Folsom Streets"", ""Golden Gate Park"", ""City Hall""]",
fun_facts,TEXT,,"["""", ""During San Francisco's Gold Rush era, the Park was part of an area designated as the \""Great Sand Waste\""."", ""The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.""]",
director,TEXT,,"[""Charles Chaplin"", ""W.S. Van Dyke"", ""David Miller""]",
title,TEXT,,"[""A Jitney Elopement"", ""San Francisco"", ""Sudden Fear""]",
actor_1,TEXT,,"[""Charles Chaplin"", ""Clark Gable"", ""Joan Crawford""]",
distributor,TEXT,,"[""General Film Company"", ""Metro-Goldwyn Mayer"", ""RKO Pictures""]",
production_company,TEXT,,"[""The Essanay Film Manufacturing Company"", ""Metro-Goldwyn Mayer"", ""Joseph Kaufmann Pictures""]",
actor_2,TEXT,,"[""Edna Purviance"", ""Jeanette MacDonald"", ""Jack Palance""]",
writer,TEXT,,"[""Charles Chaplin"", ""Anita Loos"", ""Lenore J. Coffee""]",
release_year,NUMBER,,"[1915, 1936, 1952]",
