column_name,column_type,column_description,sample_value,ref_key
parent,VARIANT,,"[""[\n  \""01c6222f876062355599e5a63560c514b6de25d2\""\n]"", ""[\n  \""7d8bc2be51706152828164b305e969b4a8471041\""\n]"", ""[\n  \""1c12c4cf9411eb130b245fa8d0fbbaf989477c7b\""\n]""]",
committer,VARIANT,,"[""{\n  \""date\"": 1401926034000000,\n  \""email\"": \""69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org\"",\n  \""name\"": \""Linus Torvalds\"",\n  \""time_sec\"": 1401926034,\n  \""tz_offset\"": -420\n}"", ""{\n  \""date\"": 1231286362000000,\n  \""email\"": \""69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org\"",\n  \""name\"": \""Linus Torvalds\"",\n  \""time_sec\"": 1231286362,\n  \""tz_offset\"": -480\n}"", ""{\n  \""date\"": 1210817475000000,\n  \""email\"": \""69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org\"",\n  \""name\"": \""Linus Torvalds\"",\n  \""time_sec\"": 1210817475,\n  \""tz_offset\"": -420\n}""]",
difference,VARIANT,,"[""[\n  {\n    \""new_mode\"": 33188,\n    \""new_path\"": \""fs/ocfs2/resize.c\"",\n    \""new_sha1\"": \""168739c2ad2bc7cb0d1049bb5027aea912695bd4\"",\n    \""old_mode\"": 33188,\n    \""old_path\"": \""fs/ocfs2/resize.c\"",\n    \""old_sha1\"": \""822ebc10f281057d9c6f5adc01c246042ef01cfd\""\n  }\n]"", ""[\n  {\n    \""new_mode\"": 33188,\n    \""new_path\"": \""fs/ecryptfs/crypto.c\"",\n    \""new_sha1\"": \""c01e043670e21300808dcd5d58e77f19bfccd076\"",\n    \""old_mode\"": 33188,\n    \""old_path\"": \""fs/ecryptfs/crypto.c\"",\n    \""old_sha1\"": \""e935a2224982c267117cd9cafe3d62b024f284a1\""\n  }\n]"", ""[\n  {\n    \""new_mode\"": 33188,\n    \""new_path\"": \""mm/memory_hotplug.c\"",\n    \""new_sha1\"": \""833f854eabe50ad226696667db7e49d332840bb6\"",\n    \""old_mode\"": 33188,\n    \""old_path\"": \""mm/memory_hotplug.c\"",\n    \""old_sha1\"": \""656ad1c65422f0440a56b422b8431891e5304827\""\n  },\n  {\n    \""new_mode\"": 33188,\n    \""new_path\"": \""mm/page_alloc.c\"",\n    \""new_sha1\"": \""63835579323a7ca70722154f5b3e6560872da409\"",\n    \""old_mode\"": 33188,\n    \""old_path\"": \""mm/page_alloc.c\"",\n    \""old_sha1\"": \""bdd5c432c426fdf6714ff90e1eebdfccfdccee8c\""\n  }\n]""]",
message,TEXT,,"[""ocfs2: cleanup unused paramters in ocfs2_calc_new_backup_super\n\nParameters new_clusters and first_new_cluster are not used in\nocfs2_update_last_group_and_inode, so remove them.\n\nSigned-off-by: Joseph Qi <88260f35dd98758635dbbf2145383e817a86f01c@huawei.com>\nReviewed-by: joyce.xue <e513a8cfffdd1761b5c8047b6b6cbe23f11326f2@huawei.com>\nCc: Mark Fasheh <8f0bc92cac940f3e83deb53ced7a1f201bce5732@suse.com>\nCc: Joel Becker <9d3d88cacb47f143c6cf36b9a61c09b528b2c49a@evilplan.org>\nSigned-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>\nSigned-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>\n"", ""eCryptfs: Clean up ecryptfs_decode_from_filename()\n\nFlesh out the comments for ecryptfs_decode_from_filename(). Remove the\nreturn condition, since it is always 0.\n\nSigned-off-by: Michael Halcrow <8c1011c9d06fc72acd93645d683782ab9543044d@us.ibm.com>\nCc: Dustin Kirkland <81003606aeb58a7381e4bb211f38072b7ea4a537@gmail.com>\nCc: Eric Sandeen <d55521028c14e0f378be5444e4ea388161c0d7e7@redhat.com>\nCc: Tyler Hicks <f69c264f60e3b997c7d27eb236d1230c0fc7e0a2@us.ibm.com>\nCc: David Kleikamp <9bc4ae2e83dabb4524fc335d7c1dac408a99dbe5@us.ibm.com>\nSigned-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>\nSigned-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>\n"", ""mm,x86,um: move CMPXCHG_DOUBLE config option\n\nMove CMPXCHG_DOUBLE and rename it to HAVE_CMPXCHG_DOUBLE so architectures\ncan simply select the option if it is supported.\n\nSigned-off-by: Heiko Carstens <8dcf0f69152f32f23184f83357a3731522e56b9c@de.ibm.com>\nAcked-by: Christoph Lameter <ef3ecccf258fa062c5c6521a4887d40541963af7@linux.com>\nCc: Pekka Enberg <add4fcd06328a394f0ad91feda7ee057316dc5ed@kernel.org>\nCc: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>\nCc: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>\nCc: \""H. Peter Anvin\"" <8a453bad9912ffe59bc0f0b8abe03df9be19379e@zytor.com>\nSigned-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>\nSigned-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>\n""]",
author,VARIANT,,"[""{\n  \""date\"": 1401923175000000,\n  \""email\"": \""88260f35dd98758635dbbf2145383e817a86f01c@huawei.com\"",\n  \""name\"": \""Joseph Qi\"",\n  \""time_sec\"": 1401923175,\n  \""tz_offset\"": -420\n}"", ""{\n  \""date\"": 1231281725000000,\n  \""email\"": \""8c1011c9d06fc72acd93645d683782ab9543044d@us.ibm.com\"",\n  \""name\"": \""Michael Halcrow\"",\n  \""time_sec\"": 1231281725,\n  \""tz_offset\"": -480\n}"", ""{\n  \""date\"": 1210806352000000,\n  \""email\"": \""8dcf0f69152f32f23184f83357a3731522e56b9c@de.ibm.com\"",\n  \""name\"": \""Heiko Carstens\"",\n  \""time_sec\"": 1210806352,\n  \""tz_offset\"": -420\n}""]",
difference_truncated,BOOLEAN,,[],
subject,TEXT,,"[""ocfs2: cleanup unused paramters in ocfs2_calc_new_backup_super"", ""eCryptfs: Clean up ecryptfs_decode_from_filename()"", ""memory_hotplug: always initialize pageblock bitmap""]",
trailer,VARIANT,,[],
encoding,TEXT,,[],
commit,TEXT,,"[""b7ac233515c6263d6cb471d9e0f57bdd7ea36894"", ""71c11c378f46e42ca67c1e227646ce23bf43a8c6"", ""76cdd58e558669366adfaded436fda01b30cce3e""]",
