column_name,column_type,column_description,sample_value,ref_key
subregion,TEXT,,[],
department,TEXT,,"[""Asian Art""]",
is_public_domain,BOOLEAN,,[true],
link_resource,TEXT,,"[""http://www.metmuseum.org/art/collection/search/38009"", ""http://www.metmuseum.org/art/collection/search/37988"", ""http://www.metmuseum.org/art/collection/search/65595""]",
locus,TEXT,,[],
county,TEXT,,[],
object_id,NUMBER,,"[38009, 37988, 65595]",
artist_display_bio,TEXT,,"[""active ca. 1735–78"", ""Indian, active 1799–ca. 1826"", ""Indian, active early 18th century""]",
culture,TEXT,,"[""India (Himachal Pradesh, Jasrota)"", ""India (Punjab Hills, Guler)"", ""India (Rajasthan, Mewar)""]",
artist_alpha_sort,TEXT,,"[""Nainsukh"", ""Chokha"", ""Kota Master""]",
country,TEXT,,[],
region,TEXT,,[],
credit_line,TEXT,,"[""Rogers Fund, 1994"", ""Gift of Cynthia Hazen Polsky, 1987"", ""Cynthia Hazen Polsky and Leon B. Polsky Fund, 2003""]",
title,TEXT,,[],
dimensions,TEXT,,"[""Overall: 7 3/4 x 6 1/8 in. (19.7 x 15.6 cm)"", ""9 15/16 x 13 15/16 in. (25.2 x 35.4 cm)"", ""8 1/4 x 13 1/4 in. (21 x 33.7 cm)""]",
dynasty,TEXT,,[],
object_begin_date,NUMBER,,"[1735, 1780, 1810]",
city,TEXT,,[],
state,TEXT,,[],
medium,TEXT,,"[""Ink, opaque watercolor, and gold on paper"", ""Ink and opaque watercolor on paper"", ""Ink, opaque watercolor, silver, and gold on paper""]",
artist_begin_date,TEXT,,"[""1725"", ""1799"", ""1700""]",
artist_display_name,TEXT,,"[""Nainsukh"", ""Chokha"", ""The Kota Master""]",
artist_suffix,TEXT,,[],
object_number,TEXT,,"[""1994.377"", ""1987.424.13"", ""2003.375""]",
repository,TEXT,,"[""Metropolitan Museum of Art, New York, NY""]",
artist_prefix,TEXT,,"[""Attributed to"", ""Workshop active in the generation after""]",
is_highlight,BOOLEAN,,[false],
object_name,TEXT,,"[""Painting"", ""Folio""]",
object_date,TEXT,,"[""ca. 1745–50"", ""ca. 1790"", ""ca. 1820""]",
object_end_date,NUMBER,,"[1760, 1800, 1830]",
locale,TEXT,,[],
rights_and_reproduction,TEXT,,[],
portfolio,TEXT,,[],
geography_type,TEXT,,[],
excavation,TEXT,,[],
classification,TEXT,,"[""Paintings""]",
river,TEXT,,[],
artist_end_date,TEXT,,"[""1778"", ""1826"", ""1733""]",
artist_role,TEXT,,"[""Artist""]",
artist_nationality,TEXT,,"[""Indian""]",
reign,TEXT,,[],
period,TEXT,,[],
metadata_date,NUMBER,,[1486368016000000],
