column_name,column_type,column_description,sample_value,ref_key
bcr_patient_barcode,TEXT,"TCGA barcode identifier for the study participant, eg TCGA-02-0001","[""TCGA-UY-A78L"", ""TCGA-A6-2671"", ""TCGA-A6-2682""]",
PFI_time_cr,NUMBER,"progression-free interval time in days, whose values are the same as PFI_time in Tab TCGA-CDR.","[355, 535, 381]",
PFI_1,NUMBER,"Progression-free interval event, 1 for patient having new tumor event whether it was a progression of disease, local recurrence, distant metastasis, new primary tumor of the cancer, or died with the cancer without new tumor event, including cases with a new tumor event whose type is N/A. 0 for censored otherwise. New primary tumor in other organ was censored.",[1],
PFI_time_2_cr,NUMBER,"progression-free interval time in days, whose values are the same as PFI_time_2",[],
PFI_2,NUMBER,"Progression-free interval event, 1 for patient having new tumor event whether it was a progression of disease, local recurrence, distant metastasis, new primary tumor of the cancer, or died with the cancer without new tumor event, including cases with a new tumor event whose type is N/A. 0 for censored otherwise.",[],
DFI_cr,NUMBER,"Disease-free interval with competing risk events, 0 for censored, 1 for DFI event of interest, 2 for competing risk death.",[],
PFI_cr,NUMBER,"Progression-free interval with competing risk events, 0 for censored, 1 for PFI event of interest, 2 for competing risk death.",[1],
PFI_1_cr,NUMBER,"progression-free interval (PFI_1) with competing risk events, 0 for censored, 1 for PFI_1 event of interest, 2 for competing risk death.",[1],
PFS_time,NUMBER,"Progression-free interval time in days, for events, either new_tumor_event_dx_days_to or death_days_to,  whichever is applicable; or for censored cases, either last_contact_days_to or death_days_to, whichever is applicable. 0 for censored otherwise.","[355, 535, 381]",
PFI_time_1_cr,NUMBER,"progression-free interval time in days, whose values are the same as PFI_time_1","[355, 535, 381]",
Row,NUMBER,Data row number from the original file,"[403, 1961, 1971]",
PFS,NUMBER,"Progression-free interval event, 1 for patient having new tumor event whether it was a progression of disease, local recurrence, distant metastasis, new primary tumor of the cancer, or died with the cancer without new tumor event, including cases with a new tumor event whose type is N/A. 0 for censored otherwise.",[1],
PFI_time_2,NUMBER,"Progression-free interval time in days, for events, either new_tumor_event_dx_days_to or death_days_to,  whichever is applicable; or for censored cases, either last_contact_days_to or death_days_to, whichever is applicable. 0 for censored otherwise.",[],
type,TEXT,"TCGA study abbreviation, eg LAML. Full list available at https://gdc.cancer.gov/resources-tcga-users/tcga-code-tables/tcga-study-abbreviations","[""BLCA"", ""COAD""]",
DFI_time_cr,NUMBER,"Disease-specific survival time in days, whose values are the same as DSS_time in isb-project-zero:pancancer_atlas.TCGA_CDR.",[],
DSS_time_cr,NUMBER,"Disease-specific survival time in days, whose values are the same as DSS_time in isb-project-zero:pancancer_atlas.TCGA_CDR.","[1127, 1331, 424]",
PFI_time_1,NUMBER,"Progression-free interval time in days, for events, either new_tumor_event_dx_days_to or death_days_to,  whichever is applicable; or for censored cases, either last_contact_days_to or death_days_to, whichever is applicable. 0 for censored otherwise. New primary tumor in other organ was censored.","[355, 535, 381]",
PFI_2_cr,NUMBER,"progression-free interval (PFI_1) with competing risk events, 0 for censored, 1 for PFI_2 event of interest, 2 for competing risk death.",[],
DSS_cr,NUMBER,"Disease-specific survival with competing risk events, 0 for censored, 1 for DSS event of interest, 2 for competing risk death.","[0, 1]",
