column_name,column_type,column_description,sample_value,ref_key
v2ProductName,TEXT,,"[""Android Wool Heather Cap Heather/Black""]",
city,TEXT,,"[""not available in demo dataset"", ""New York"", ""Kuala Lumpur""]",
productPrice,NUMBER,,"[19990000, 24990000]",
type,TEXT,,"[""PAGE""]",
fullVisitorId,TEXT,,"[""0593634694870033414"", ""917551604501805376"", ""7521844840223182923""]",
transactionId,TEXT,,[],
time,NUMBER,,"[505689, 87143, 215662]",
productSKU,TEXT,,"[""GGOEAHPA004110""]",
productRefundAmount,NUMBER,,[],
country,TEXT,,"[""United States"", ""Russia"", ""Spain""]",
channelGrouping,TEXT,,"[""Direct"", ""Social""]",
itemQuantity,NUMBER,,[],
eCommerceAction_type,TEXT,,"[""0"", ""2""]",
visitId,NUMBER,,"[1489158475, 1493445465, 1489590116]",
productQuantity,NUMBER,,[],
pageTitle,TEXT,,"[""Android | Shop by Brand | Google Merchandise Store""]",
pageviews,NUMBER,,"[50, 53, 15]",
productVariant,TEXT,,"[""(not set)""]",
searchKeyword,TEXT,,[],
v2ProductCategory,TEXT,,"[""Home/Shop by Brand/Android/""]",
eCommerceAction_option,TEXT,,[],
pagePathLevel1,TEXT,,"[""/google+redesign/"", ""/store.html/"", ""/store.html""]",
itemRevenue,NUMBER,,[],
productRevenue,NUMBER,,[],
eCommerceAction_step,NUMBER,,[1],
currencyCode,TEXT,,"[""USD""]",
totalTransactionRevenue,NUMBER,,[],
date,TEXT,,"[""20170310"", ""20170428"", ""20170315""]",
sessionQualityDim,NUMBER,,[],
transactionRevenue,NUMBER,,[],
timeOnSite,NUMBER,,"[3340, 145, 230]",
transactions,NUMBER,,[],
