column_name,column_type,column_description,sample_value,ref_key
requireddate,TEXT,,"[""1996-08-01"", ""1996-08-05"", ""1996-08-06""]",
customerid,TEXT,,"[""VINET"", ""VICTE"", ""SUPRD""]",
shippostalcode,TEXT,,"[""51100"", ""69004"", ""B-6000""]",
shipaddress,TEXT,,"[""59 rue de l'Abbaye"", ""2, rue du Commerce"", ""Boulevard Tirou, 255""]",
shipregion,TEXT,,"["""", ""RJ""]",
employeeid,NUMBER,,"[5, 3, 4]",
shipcountry,TEXT,,"[""France"", ""Belgium"", ""Brazil""]",
orderid,NUMBER,,"[10248, 10251, 10252]",
shippeddate,TEXT,,"[""1996-07-16"", ""1996-07-15"", ""1996-07-11""]",
shipvia,NUMBER,,"[3, 1, 2]",
freight,FLOAT,,"[32.3800011, 41.3400002, 51.2999992]",
orderdate,TEXT,,"[""1996-07-04"", ""1996-07-08"", ""1996-07-09""]",
shipcity,TEXT,,"[""Reims"", ""Lyon"", ""Charleroi""]",
shipname,TEXT,,"[""Vins et alcools Chevalier"", ""Victuailles en stock"", ""Suprêmes délices""]",
