column_name,column_type,column_description,sample_value,ref_key
comment_count,NUMBER,,[0],
tags,TEXT,,[],
answer_count,TEXT,,[],
last_editor_display_name,TEXT,,"[""user290102"", ""user195488"", ""user806549""]",
view_count,TEXT,,[],
score,NUMBER,,[0],
body,TEXT,,"[""<p>SmartGWT is based on the powerful and mature SmartClient library. SmartGWT provides a wide-array of rich components that are based on GWT. In addition to SmartGWT LGPL, Pro &amp; Enterprise editions of Smart GWT are available with additional features &amp; tools, as well as commercial support. </p>\n\n<p>SmartGWT is compatible with GWT 1.5.3, GWT 1.6.4, GWT 1.7.x and GWT 2.x </p>\n\n<p>More info at : <a href=\""http://www.smartclient.com/smartgwt/\"" rel=\""nofollow\"">www.smartclient.com/smartgwt/</a></p>"", ""<p>Questions in this category contains all aspects of development relating to poker - ie. hand evaluation, game engine, statistics, etc.</p>"", ""<p><a href=\""http://msdn.microsoft.com/en-us/library/system.windows.automation.automationelement.aspx\"" rel=\""nofollow\"">AutomationElement</a> represents a UI Automation element in the UI Automation tree, and contains values used as identifiers by UI Automation client applications.  It is found within the <a href=\""http://msdn.microsoft.com/en-us/library/ms590934.aspx\"" rel=\""nofollow\"">System.Windows.Automation</a> namespace.</p>""]",
last_editor_user_id,NUMBER,,[],
parent_id,TEXT,,[],
post_type_id,NUMBER,,[5],
id,NUMBER,,"[5130474, 5362329, 5399041]",
last_edit_date,NUMBER,,"[1307203546443000, 1355950093273000, 1311717572400000]",
creation_date,NUMBER,,"[1298763517057000, 1300540917987000, 1300835798970000]",
owner_display_name,TEXT,,"[""user290102"", ""user614868"", ""user806549""]",
favorite_count,TEXT,,[],
owner_user_id,NUMBER,,[],
last_activity_date,NUMBER,,"[1307203546443000, 1355950093273000, 1311717572400000]",
community_owned_date,NUMBER,,[],
accepted_answer_id,TEXT,,[],
title,TEXT,,[],
