column_name,column_type,column_description,sample_value,ref_key
provider_name,TEXT,The name of the provider,"[""HOLYOKE MEDICAL CENTER""]",
provider_state,TEXT,The state in which the provider is physically located,"[""MA""]",
provider_id,TEXT,The CMS Certification Number (CCN) of the provider billing for outpatient hospital services,"[""220024""]",
average_medicare_payments,FLOAT,"The average amount that Medicare pays to the provider for Medicare's share of the MS-DRG. Average Medicare payment amounts include the MS-DRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Medicare payments DO NOT include beneficiary co-payments and deductible amounts nor any additional payments from third parties for coordination of benefits","[5824.0, 4931.0, 9064.0]",
provider_city,TEXT,The city in which the provider is physically located,"[""HOLYOKE""]",
average_total_payments,FLOAT,"The average total payments to all providers for the MS-DRG including the MSDRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Also included 5 in average total payments are co-payment and deductible amounts that the patient is responsible for and any additional payments by third parties for coordination of benefits","[7331.0, 6022.0, 9891.0]",
average_covered_charges,FLOAT,The provider's average charge for services covered by Medicare for all discharges in the MS-DRG. These will vary from hospital to hospital because of differences in hospital charge structures,"[11152.0, 8049.0, 10445.0]",
provider_street_address,TEXT,The street address in which the provider is physically located,"[""575 BEECH STREET""]",
hospital_referral_region_description,TEXT,The Hospital Referral Region (HRR) in which the provider is physically located,"[""MA - Springfield""]",
provider_zipcode,TEXT,The zip code in which the provider is physically located,"[""01040""]",
total_discharges,NUMBER,The number of discharges billed by the provider for inpatient hospital services,"[22, 11, 12]",
drg_definition,TEXT,The code and description identifying the MS-DRG. MS-DRGs are a classification system that groups similar clinical conditions (diagnoses) and the procedures furnished by the hospital during the stay,"[""065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS"", ""101 - SEIZURES W/O MCC"", ""178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC""]",
