column_name,column_type,column_description,sample_value,ref_key
provider_city,TEXT,The city in which the provider is physically located,"[""HOLYOKE""]",
provider_street_address,TEXT,The street address in which the provider is physically located,"[""575 BEECH STREET""]",
average_total_payments,FLOAT,"The average total payments to all providers for the MS-DRG including the MSDRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Also included 5 in average total payments are co-payment and deductible amounts that the patient is responsible for and any additional payments by third parties for coordination of benefits","[7979.0, 8212.0, 5646.0]",
total_discharges,NUMBER,The number of discharges billed by the provider for inpatient hospital services,"[15, 75, 33]",
provider_state,TEXT,The state in which the provider is physically located,"[""MA""]",
provider_zipcode,TEXT,The zip code in which the provider is physically located,"[""01040""]",
provider_id,TEXT,The CMS Certification Number (CCN) of the provider billing for outpatient hospital services,"[""220024""]",
average_medicare_payments,FLOAT,"The average amount that Medicare pays to the provider for Medicare's share of the MS-DRG. Average Medicare payment amounts include the MS-DRG amount, teaching, disproportionate share, capital, and outlier payments for all cases. Medicare payments DO NOT include beneficiary co-payments and deductible amounts nor any additional payments from third parties for coordination of benefits","[7365.0, 7339.0, 4510.0]",
average_covered_charges,FLOAT,The provider's average charge for services covered by Medicare for all discharges in the MS-DRG. These will vary from hospital to hospital because of differences in hospital charge structures,"[10100.0, 11118.0, 8687.0]",
hospital_referral_region_description,TEXT,The Hospital Referral Region (HRR) in which the provider is physically located,"[""MA - Springfield""]",
drg_definition,TEXT,The code and description identifying the MS-DRG. MS-DRGs are a classification system that groups similar clinical conditions (diagnoses) and the procedures furnished by the hospital during the stay,"[""176 - PULMONARY EMBOLISM W/O MCC"", ""194 - SIMPLE PNEUMONIA & PLEURISY W CC"", ""195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC""]",
provider_name,TEXT,The name of the provider,"[""HOLYOKE MEDICAL CENTER""]",
