column_name,column_type,column_description,sample_value,ref_key
bene_count_ge65,NUMBER,Number of Medicare Beneficiaries Age 65+,[],
nppes_provider_first_name,TEXT,First Name of the Provider,"[""BRAJENDRA"", ""KIRA"", ""DOUGLAS""]",
nppes_provider_last_org_name,TEXT,Last Name/Organization Name of the Provider,"[""SINGH"", ""KIRIAKIDI"", ""CARLAN""]",
description_flag,TEXT,Source of Provider Specialty,"[""S""]",
nppes_provider_state,TEXT,State Code of the Provider,"[""NC"", ""NY"", ""FL""]",
total_claim_count,NUMBER,"Number of Medicare Part D Claims, Including Refills","[38, 37, 34]",
nppes_provider_city,TEXT,City of the Provider,"[""BURGAW"", ""ROCHESTER"", ""ST PETERSBURG""]",
npi,TEXT,National Provider Identifier,"[""1235122649"", ""1275793440"", ""1962502963""]",
total_day_supply,NUMBER,Number of Day's Supply for All Claims,"[288, 481, 157]",
total_30_day_fill_count_ge65,FLOAT,The number of Medicare Part D standardized 30-day fills for beneficiaries age 65 and older. The standardized 30-day fill is derived from the number of days supplied on each Part D claim divided by 30. Standardized 30-day fill values less than 1.0 were bottom-coded with a value of 1.0 and standardized 30-day fill values greater than 12.0 were top-coded with a value of 12.0.,[26.0],
generic_name,TEXT,Generic name of the drug,"[""SULFAMETHOXAZOLE/TRIMETHOPRIM"", ""HYDROCODONE/ACETAMINOPHEN"", ""CLOPIDOGREL BISULFATE""]",
specialty_description,TEXT,Provider Specialty Type,"[""Internal Medicine"", ""Family Practice"", ""Hand Surgery""]",
total_30_day_fill_count,FLOAT,The aggregate number of Medicare Part D standardized 30-day fills. The standardized 30-day fill is derived from the number of days supplied on each Part D claim divided by 30. Standardized 30-day fill values less than 1.0 were bottom-coded with a value of 1.0 and standardized 30- day fill values greater than 12.0 were top-coded with a value of 12.0.,"[38.0, 37.0, 42.0]",
ge65_suppress_flag,TEXT,"Reason for Suppression of Total_Claim_Count_Ge65, Total_Drug_Cost_Ge65, and Total_Day_Supply_Ge65",[],
total_drug_cost_ge65,FLOAT,Aggregate Cost Paid for All Claims for Beneficiaries Age 65+,"[144.91, 152.22, 192.85]",
bene_count,NUMBER,Number of Medicare Beneficiaries,"[29, 23, 34]",
bene_count_ge65_suppress_flag,TEXT,Reason for Suppression of Bene_Count_ge65,"[""#""]",
total_drug_cost,FLOAT,Aggregate Cost Paid for All Claims,"[226.93, 225.21, 278.52]",
total_day_supply_ge65,NUMBER,Number of Day's Supply for All Claims for Beneficiaries Age 65+,"[194, 358, 115]",
total_claim_count_ge65,NUMBER,"Number of Claims, Including Refills, for Beneficiaries Age 65+","[26, 18]",
drug_name,TEXT,Name of the drug,"[""SULFAMETHOXAZOLE-TRIMETHOPRIM"", ""HYDROCODONE-ACETAMINOPHEN"", ""CLOPIDOGREL""]",
