column_name,column_type,column_description,sample_value,ref_key
family_source_value,TEXT,,[],
plan_source_concept_id,NUMBER,,[],
plan_source_value,TEXT,,"[""HMO"", ""Medicare Part A""]",
payer_plan_period_start_date,DATE,,"[""2008-07-31""]",
stop_reason_concept_id,NUMBER,,[],
payer_source_value,TEXT,,[],
payer_source_concept_id,NUMBER,,[],
sponsor_source_value,TEXT,,[],
stop_reason_source_value,TEXT,,[],
payer_concept_id,NUMBER,,[],
payer_plan_period_end_date,DATE,,"[""2010-08-31""]",
payer_plan_period_id,NUMBER,,"[372401, 6965463, 7064927]",
sponsor_concept_id,NUMBER,,[],
plan_concept_id,NUMBER,,[],
person_id,NUMBER,,"[111333, 2080720, 2110441]",
stop_reason_source_concept_id,NUMBER,,[],
sponsor_source_concept_id,NUMBER,,[],
