column_name,column_type,column_description,sample_value,ref_key
agency,TEXT,,"[""DSNY""]",
park_facility_name,TEXT,,"[""Unspecified""]",
location_type,TEXT,,"[""Sidewalk""]",
cross_street_1,TEXT,,"[""82 AVENUE"", ""104 AVENUE"", ""92 AVENUE""]",
facility_type,TEXT,,"[""DSNY Garage""]",
due_date,NUMBER,,[],
bridge_highway_segment,TEXT,,[],
taxi_pickup_location,TEXT,,[],
city,TEXT,Parsed location information. City.,"[""Queens Village""]",
bbl,NUMBER,,"[4078090039, 4111640012, 4107010070]",
latitude,FLOAT,Service request location latitude coordinate.,"[40.7324911235347, 40.71151468810091, 40.72260375515286]",
incident_address,TEXT,Service location of Service request.,"[""82-10 218 STREET"", ""104-61 219 STREET"", ""92-33 218 STREET""]",
x_coordinate,NUMBER,,"[1052937, 1057519, 1056146]",
bridge_highway_direction,TEXT,,[],
created_date,NUMBER,Date Service request was created.,"[1617702660000000, 1424002200000000, 1618562880000000]",
longitude,FLOAT,Service request location longitude coordinate.,"[-73.75216251407284, -73.73571281960663, -73.74062220486528]",
closed_date,NUMBER,,"[1617796800000000, 1424002200000000, 1618574400000000]",
location,TEXT,Service request location latitude and longitude coordinates.,"[""(40.7324911235347, -73.75216251407284)"", ""(40.71151468810091, -73.73571281960663)"", ""(40.72260375515286, -73.74062220486528)""]",
resolution_action_updated_date,NUMBER,,"[1617796800000000, 1424002200000000, 1618574400000000]",
bridge_highway_name,TEXT,,[],
open_data_channel_type,TEXT,,"[""ONLINE"", ""PHONE""]",
taxi_company_borough,TEXT,,[],
road_ramp,TEXT,,[],
borough,TEXT,,"[""QUEENS""]",
resolution_description,TEXT,,"[""The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted."", ""The Department of Sanitation investigated this complaint and found no condition at the location.""]",
vehicle_type,TEXT,,[],
agency_name,TEXT,,"[""Department of Sanitation""]",
complaint_type,TEXT,,"[""Missed Collection (All Materials)""]",
status,TEXT,Service request status. Duplicate statuses indicate that issue had previously been reported recently.,"[""Closed""]",
y_coordinate,NUMBER,,"[206240, 198611, 202647]",
cross_street_2,TEXT,,"[""85 AVENUE"", ""107 AVENUE"", ""93 AVENUE""]",
community_board,TEXT,,"[""11 QUEENS"", ""13 QUEENS""]",
incident_zip,TEXT,Parsed location information. Zip code.,"[""11427"", ""11429"", ""11428""]",
descriptor,TEXT,,"[""1 Missed Collection""]",
landmark,TEXT,,[],
intersection_street_2,TEXT,,[],
intersection_street_1,TEXT,,[],
park_borough,TEXT,,"[""QUEENS""]",
street_name,TEXT,Parsed location information. Street name.,"[""218 STREET"", ""219 STREET"", ""230 STREET""]",
unique_key,NUMBER,The service request tracking number.,"[50205707, 29953405, 50295880]",
address_type,TEXT,,"[""ADDRESS""]",
