column_name,column_type,column_description,sample_value,ref_key
value,NUMBER,,"[""1957308.000000000"", ""13689300.000000000"", ""1399226.000000000""]",
block_number,NUMBER,,"[784607, 371617, 546256]",
type,TEXT,,"[""scripthash"", ""pubkeyhash""]",
sequence,NUMBER,,[4294967295],
addresses,VARIANT,,"[""[\n  \""bitcoincash:pzh922lrxs2mzwe50dx6nt623hcnqqugdsx6v2esml\""\n]"", ""[\n  \""bitcoincash:qz6c6cga9j0hfx0r3fdsj0mdq55yklrn6v8k34kyl4\""\n]"", ""[\n  \""bitcoincash:qr4kjpuwzdxhcshkrgc6saqg9jj40dn2ssv7u6cv7n\""\n]""]",
transaction_hash,TEXT,,"[""7b4edf428b218b71143f0c3cf1479a2481785e80db76d18d166fd2b117cf6a8f"", ""dee0cd3d4b11fa89d5d4a05ab1095db6727736ae1dd554f78eb28399104c9748"", ""cb161add9ddce08aff3888568bca5f38203159c980adf46ebe3fa86d8e856e05""]",
block_timestamp,NUMBER,,"[1679241843000000, 1440602603000000, 1535974586000000]",
script_asm,TEXT,,"[""1 1 119"", ""304402204dda90db42609ecda0e1859a1478f1f0d014bba3babb060e969c7c75afb10b9802204c1a5ef3964adc10467aca458d52111f6dfe365030d20da3b5d35331676033e9[ALL] 03ba414c7699fe72dabcd990db63b26fa0d88f240ce96425089e457de10a43db22"", ""3045022100ce35c4d7b031cae612895874f3bce8b4dedb8281fd19c0b90f05c988e2dc66510220329af556ac0445f31cba6a3b736bc3cf93e72c92209419876ddf4b3ea362d115[ALL|FORKID] 02d3f73cec08a5f4c4be9ee584e382ba5ad4649fc96ec59bbce8678403aa55c6d5""]",
spent_transaction_hash,TEXT,,"[""5939eab7fd0e0629dd4c6388a2d10cd2d697ee7a3bc82aa04c3d1d128e5861cd"", ""d0e069c1767cc4956428ff66eaeca35c810f8e9b73dc6990fa4d9df70b00c4c2"", ""ce074f26621c105c0a0ee136b523f9f921c0fe5e86b8bec619af847ad0856087""]",
spent_output_index,NUMBER,,"[0, 1879]",
required_signatures,NUMBER,,[1],
block_hash,TEXT,,"[""0000000000000000049b9290b0f09222727fe44c9b7cbeb9f44fcbf2fa51eb4b"", ""0000000000000000002b18fe332a18545662ac7a69f6400c041a2e67d893abe4"", ""000000000000000001a910c7453b93331e5cc5ba73740a6f1f3d7e5bab2b8d20""]",
script_hex,TEXT,,"[""51510177"", ""47304402204dda90db42609ecda0e1859a1478f1f0d014bba3babb060e969c7c75afb10b9802204c1a5ef3964adc10467aca458d52111f6dfe365030d20da3b5d35331676033e9012103ba414c7699fe72dabcd990db63b26fa0d88f240ce96425089e457de10a43db22"", ""483045022100ce35c4d7b031cae612895874f3bce8b4dedb8281fd19c0b90f05c988e2dc66510220329af556ac0445f31cba6a3b736bc3cf93e72c92209419876ddf4b3ea362d115412102d3f73cec08a5f4c4be9ee584e382ba5ad4649fc96ec59bbce8678403aa55c6d5""]",
index,NUMBER,,[0],
