column_name,column_type,column_description,sample_value,ref_key
last_edit_date,NUMBER,,"[1420429826980000, 1495539855347000, 1410797371913000]",
owner_display_name,TEXT,,[],
accepted_answer_id,NUMBER,,"[27693665.0, 25593068.0, 25863260.0]",
owner_user_id,NUMBER,,"[807325, 1492229, 3760661]",
tags,TEXT,,"[""php|mysql|simplexml"", ""android|multithreading|show|progressdialog"", ""css|less""]",
last_activity_date,NUMBER,,"[1420806718797000, 1409496847270000, 1410853484900000]",
title,TEXT,,"[""How to edit my code to save to mySQL from the beginning of XML?"", ""Android : Progress Dialog not working"", ""How to create a proper class structure?""]",
body,TEXT,,"[""<p>I have my cursor set to crosshair whenever it's over a div set to <code>width: 100%</code> and <code>height: 520px</code>  and I also want to achieve the effect in the image below but I honestly don't know how?</p>\n\n<p>Those lines have to follow the cursor wherever it goes inside that container.</p>\n\n<p>I searched the internet high and low and couldn't find anything. Any ideas?\nCan it be realized with jquery?</p>\n\n<p><img src=\""https://i.stack.imgur.com/3xxhV.jpg\"" alt=\""enter image description here\""></p>\n\n<p>UPDATE:\nI managed to do this : <a href=\""http://jsfiddle.net/brilliancedisplay/wnmcgdwf/3/\"" rel=\""nofollow noreferrer\"">jsFiddle</a></p>\n\n<pre><code>$(document).bind('mousemove', function(e){\n    $('#right').css({\n       left:  e.pageX + 20,\n       top:   e.pageY\n    });\n\n});\n</code></pre>"", ""<p>I need to check for the status change of a certain column in the table \nI can do it using while loop, where i can get the column value and check the value and break from the loop if value is changed.\ni am using SQL server 2008. \nis there a better way?</p>\n\n<p>Here is the sample sql query</p>\n\n<pre><code>   declare @status int = 1\n\n   select @status = status from MyTable with (nolock) where Id = 100034\n\n   while @status &lt;&gt; 3\n   begin\n      WAITFOR DELAY '00:01'\n      select @status = status from MyTable with (nolock) where Id = 100034\n   end\n</code></pre>""]",
view_count,NUMBER,,"[632, 2680, 121]",
community_owned_date,NUMBER,,[],
creation_date,NUMBER,,"[1410773929773000, 1409494978500000, 1410796077800000]",
post_type_id,NUMBER,,[1],
answer_count,NUMBER,,"[6, 2, 0]",
last_editor_display_name,TEXT,,[],
last_editor_user_id,NUMBER,,"[1446005, -1, 1058134]",
id,NUMBER,,"[25844992, 25592867, 25851963]",
comment_count,NUMBER,,[12],
favorite_count,NUMBER,,[1.0],
parent_id,TEXT,,[],
score,NUMBER,,"[-7, 0, 1]",
