column_name,column_type,column_description,sample_value,ref_key
level,NUMBER,,[6],
timestamp,NUMBER,,"[1503546477000000, 1503588429000000, 1503580516000000]",
post_id,NUMBER,,[15085159],
score,NUMBER,,[],
parent,NUMBER,,"[15087321, 15087353, 15086941]",
type,TEXT,,"[""comment""]",
by,TEXT,,"[""mulmen"", ""ucaetano"", ""JoshMnem""]",
month,DATE,,"[""2017-08-01""]",
title,TEXT,,"[""""]",
descendants,NUMBER,,[],
deleted,BOOLEAN,,[],
text,TEXT,,"[""Yeah good point. In general something like that could still work though.  Whatever characteristics of a page Google is trying to &quot;fix&quot; with AMP could just be added to the ranking algorithm."", ""&gt; Where would you draw the line… what percentage of users would have to dislike amp for you to think it was reasonable to add an option?<p>One easy piece of math is (cost of adding and maintaining that feature) vs. [(users who dislike) x (% of users who would quit you) x (profit per user)]<p>For example, if 10% of all users disliked it (300M users), but only 1% of those would leave your services (3M users) and you made, on average, $10 per user in profit, you&#x27;d be putting $30M&#x2F;year of profit at risk, which is probably enough to hire a few people to build and maintain that feature."", ""It&#x27;s at the expense of the publishers and the future of the open WWW though.""]",
dead,BOOLEAN,,[],
id,NUMBER,,"[15087446, 15090863, 15089791]",
url,TEXT,,"[""""]",
tags,VARIANT,,"[""[]""]",
ranking,NUMBER,,[],
time,NUMBER,,"[1503546477, 1503588429, 1503580516]",
