column_name,column_type,column_description,sample_value,ref_key
display_name,TEXT,,"[""Stoic"", ""Rupal pal"", ""RAJURI ANISH""]",
profile_image_url,TEXT,,"[""https://lh3.googleusercontent.com/a-/AOh14GjH5X3VEf_yueZ5XOF1XFCUuj8I2v9dTIuZswIfYQ=s96-c"", ""https://www.gravatar.com/avatar/66e63a36f1d012ef97fc7424e5147dd0?s=128&d=identicon&r=PG&f=1"", ""https://lh5.googleusercontent.com/-1punzMGFqYc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfTWuOniDPtl7aCMRURR8OoDPtyg/s96-c/photo.jpg""]",
last_access_date,NUMBER,,"[1607906778230000, 1604770905633000, 1607337421133000]",
views,NUMBER,,[1],
about_me,TEXT,,[],
id,NUMBER,,"[14596831, 14596949, 14599672]",
up_votes,NUMBER,,[0],
reputation,NUMBER,,[1],
age,TEXT,,[],
website_url,TEXT,,[],
down_votes,NUMBER,,[0],
creation_date,NUMBER,,"[1604768739183000, 1604770905633000, 1604831189760000]",
location,TEXT,,"[""Pune, Maharashtra, India"", ""India""]",
