column_name,column_type,column_description,sample_value,ref_key
tags,TEXT,,[],
comment_count,NUMBER,,[0],
last_editor_display_name,TEXT,,"[""user1228"", ""user806549"", ""user757425""]",
answer_count,TEXT,,[],
view_count,TEXT,,[],
body,TEXT,,"[""<p>OpenWrap is a dependency manager for the .net platform.  It can be found at <a href=\""http://openwrap.org\"" rel=\""nofollow\"">http://openwrap.org</a>.</p>"", ""<p>Questions in this category contains all aspects of development relating to poker - ie. hand evaluation, game engine, statistics, etc.</p>"", ""<p><a href=\""http://msdn.microsoft.com/en-us/library/system.windows.automation.automationelement.aspx\"" rel=\""nofollow\"">AutomationElement</a> represents a UI Automation element in the UI Automation tree, and contains values used as identifiers by UI Automation client applications.  It is found within the <a href=\""http://msdn.microsoft.com/en-us/library/ms590934.aspx\"" rel=\""nofollow\"">System.Windows.Automation</a> namespace.</p>""]",
score,NUMBER,,[0],
last_editor_user_id,NUMBER,,[],
post_type_id,NUMBER,,[5],
parent_id,TEXT,,[],
id,NUMBER,,"[5166749, 5399041, 5410995]",
creation_date,NUMBER,,"[1299064856873000, 1300835798970000, 1300910873303000]",
last_edit_date,NUMBER,,"[1315422474080000, 1311717572400000, 1300910873303000]",
owner_display_name,TEXT,,"[""user1228"", ""user806549"", ""user757425""]",
favorite_count,TEXT,,[],
last_activity_date,NUMBER,,"[1315422474080000, 1311717572400000, 1300910873303000]",
owner_user_id,NUMBER,,[],
community_owned_date,NUMBER,,[],
accepted_answer_id,TEXT,,[],
title,TEXT,,[],
