column_name,column_type,column_description,sample_value,ref_key
title,TEXT,,"[""Announcing Amazon Aurora Global Database"", ""Factor the Joint Intoducing GPAR: A Multi-Output GP Model"", ""The “VIP syndrome”: A clinical study in hospital psychiatry  (1964)""]",
url,TEXT,,"[""https://aws.amazon.com/about-aws/whats-new/2018/11/announcing-amazon-aurora-global-database/"", ""https://invenia.github.io/blog/2018/12/18/GPAR/"", ""https://journals.lww.com/jonmd/Citation/1964/02000/_THE_VIP_SYNDROME___A_CLINICAL_STUDY_IN_HOSPITAL.12.aspx""]",
time,NUMBER,,"[1543633624, 1545164100, 1544225890]",
id,NUMBER,,"[18574840, 18710125, 18632673]",
timestamp,NUMBER,,"[1543633624000000, 1545164100000000, 1544225890000000]",
by,TEXT,,"[""sahin-boydas"", ""eperim"", ""bookofjoe""]",
text,TEXT,,[],
dead,BOOLEAN,,[],
type,TEXT,,"[""story""]",
ranking,NUMBER,,[],
deleted,BOOLEAN,,[],
month,DATE,,"[""2018-12-01""]",
score,NUMBER,,"[6, 8, 9]",
parent,NUMBER,,[],
descendants,NUMBER,,"[0, 1, 2]",
