column_name,column_type,column_description,sample_value,ref_key
business_type,TEXT,,"[""reseller"", ""manufacturer""]",
has_gtin,FLOAT,,[],
average_stock,TEXT,,"[""""]",
won_date,TEXT,,"[""2018-02-26 19:58:54"", ""2018-07-03 20:17:45"", ""2018-02-07 18:04:05""]",
lead_type,TEXT,,"[""online_medium"", ""industry"", ""offline""]",
lead_behaviour_profile,TEXT,,"[""cat"", ""wolf"", """"]",
has_company,FLOAT,,[],
declared_monthly_revenue,FLOAT,,[0.0],
seller_id,TEXT,,"[""2c43fb513632d29b3b58df74816f1b06"", ""ed8cb7b190ceb6067227478e48cf8dde"", ""1c742ac33582852aaf3bcfbf5893abcf""]",
sr_id,TEXT,,"[""4ef15afb4b2723d8f3d81e51ec7afefe"", ""d3d1e91a157ea7f90548eef82f1955e3"", ""495d4e95a8cf8bbf8b432b612a2aa328""]",
business_segment,TEXT,,"[""pet"", ""home_appliances"", ""health_beauty""]",
sdr_id,TEXT,,"[""a8387c01a09e99ce014107505b92388c"", ""4b339f9567d060bcea4f5136b9f5949e"", ""fdb16d3cbbeb5798f2f66c4096be026d""]",
mql_id,TEXT,,"[""5420aad7fec3549a85876ba1c529bd84"", ""ffe640179b554e295c167a2f6be528e0"", ""b94fba7670eeb44dce2a0d8eb790e9f5""]",
declared_product_catalog_size,FLOAT,,[],
