column_name,column_type,column_description,sample_value,ref_key
Fax,TEXT,,"["""", ""+55 (11) 3033-4564""]",
Country,TEXT,,"[""Canada"", ""Czech Republic"", ""Austria""]",
FirstName,TEXT,,"[""François"", ""Helena"", ""Astrid""]",
State,TEXT,,"[""QC"", """", ""SP""]",
CustomerId,NUMBER,,"[3, 6, 7]",
Email,TEXT,,"[""ftremblay@gmail.com"", ""hholy@gmail.com"", ""astrid.gruber@apple.at""]",
City,TEXT,,"[""Montréal"", ""Prague"", ""Vienne""]",
Phone,TEXT,,"[""+1 (514) 721-4711"", ""+420 2 4177 0449"", ""+43 01 5134505""]",
Company,TEXT,,"["""", ""Woodstock Discos""]",
SupportRepId,NUMBER,,"[3, 5, 4]",
LastName,TEXT,,"[""Tremblay"", ""Holý"", ""Gruber""]",
Address,TEXT,,"[""1498 rue Bélanger"", ""Rilská 3174/6"", ""Rotenturmstraße 4, 1010 Innere Stadt""]",
PostalCode,TEXT,,"[""H2G 1A7"", ""14300"", ""1010""]",
