column_name,column_type,column_description,sample_value,ref_key
BirthDate,TEXT,,"[""1947-09-19 00:00:00"", ""1965-03-03 00:00:00"", ""1970-05-29 00:00:00""]",
PostalCode,TEXT,,"[""T2P 5G3"", ""T3B 1Y7"", ""T1K 5N8""]",
Country,TEXT,,"[""Canada""]",
ReportsTo,FLOAT,,"[2.0, 6.0]",
FirstName,TEXT,,"[""Margaret"", ""Steve"", ""Robert""]",
State,TEXT,,"[""AB""]",
Address,TEXT,,"[""683 10 Street SW"", ""7727B 41 Ave"", ""590 Columbia Boulevard West""]",
Phone,TEXT,,"[""+1 (403) 263-4423"", ""1 (780) 836-9987"", ""+1 (403) 456-9986""]",
City,TEXT,,"[""Calgary"", ""Lethbridge""]",
LastName,TEXT,,"[""Park"", ""Johnson"", ""King""]",
Email,TEXT,,"[""margaret@chinookcorp.com"", ""steve@chinookcorp.com"", ""robert@chinookcorp.com""]",
EmployeeId,NUMBER,,"[4, 5, 7]",
Title,TEXT,,"[""Sales Support Agent"", ""IT Staff""]",
HireDate,TEXT,,"[""2003-05-03 00:00:00"", ""2003-10-17 00:00:00"", ""2004-01-02 00:00:00""]",
Fax,TEXT,,"[""+1 (403) 263-4289"", ""1 (780) 836-9543"", ""+1 (403) 456-8485""]",
